dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient
3,P97,1.5/98.5 pct of 100d moves,52,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,14,100.0,1560.21,6368.36,4,6240.84,24.5,780.11,3120.44,43686.2,227.0,1.0,4451.0,1262.27,0.618,3.0,True,True,True,True,True,True,63.53,89.27,0.12249778592918743,15.339778592918742
5,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,55,18,100.0,1026.89,10778.67,2,2053.78,9.53,513.44,1026.88,18483.8,159.0,38.5,3517.5,832.73,0.617,4.0,True,True,True,True,True,True,59.028999999999996,89.255,0.04763481950927156,7.848481950927155
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,45,16,100.0,1342.31,7126.44,4,5369.24,18.84,671.16,2684.64,42954.2,219.25,2.5,4312.5,1088.21,0.617,1.0,True,True,True,True,True,True,61.822,89.255,0.09417886069341776,12.502886069341777
1,P99,0.5/99.5 pct of 100d moves,60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,20,16,100.0,1498.56,3470.19,8,11988.48,43.18,749.28,5994.24,95907.8,265.25,7.5,4687.5,1214.23,0.617,1.0,True,True,True,True,True,True,69.124,89.255,0.21591901307997544,24.676901307997543
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,with_flow,10,13,100.0,1101.08,5360.46,5,5505.4,20.54,550.54,2752.7,35785.1,43.0,0.5,2754.5,892.43,0.617,1.1,True,True,True,True,True,True,62.332,89.255,0.10270387242885871,13.355387242885872
5,P99,0.5/99.5 pct of 100d moves,86,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,60,18,100.0,1026.89,10778.67,2,2053.78,9.53,513.44,1026.88,18483.8,159.0,38.5,3517.5,832.73,0.617,4.0,True,True,True,True,True,True,59.028999999999996,89.255,0.04763481950927156,7.848481950927155
1,P97,1.5/98.5 pct of 100d moves,36,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,with_flow,5,13,100.0,1101.08,5360.46,5,5505.4,20.54,550.54,2752.7,35785.1,43.0,0.5,2754.5,892.43,0.617,1.1,True,True,True,True,True,True,62.332,89.255,0.10270387242885871,13.355387242885872
1,P100,0.0/100.0 pct (min/max of 100d moves),60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,20,15,100.0,655.8,6777.53,4,2623.2,9.68,327.9,1311.6,19674.0,150.0,2.5,2024.0,531.05,0.617,1.0,True,True,True,True,True,True,59.074,89.255,0.048380457187205364,7.9230457187205365
1,P100,0.0/100.0 pct (min/max of 100d moves),60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,15,15,100.0,655.8,6777.53,4,2623.2,9.68,327.9,1311.6,19674.0,150.0,2.5,2024.0,531.05,0.617,1.0,True,True,True,True,True,True,59.074,89.255,0.048380457187205364,7.9230457187205365
1,P95,2.5/97.5 pct of 100d moves,36,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,30,15,100.0,370.33,3463.0,8,2962.64,10.69,185.17,1481.36,22220.4,25.0,1.0,835.5,300.32,0.617,1.0,True,True,True,True,True,True,59.376999999999995,89.255,0.05347097892001155,8.432097892001154
5,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,80,59,100.0,1038.8,10105.27,2,2077.6,10.28,519.68,1039.36,61322.2,74.0,0.5,3537.5,841.68,0.617,3.9,True,True,True,True,True,True,59.254,89.255,0.05142663184655134,8.227663184655135
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,50,16,100.0,1342.31,7126.44,4,5369.24,18.84,671.16,2684.64,42954.2,219.25,2.5,4312.5,1088.21,0.617,1.0,True,True,True,True,True,True,61.822,89.255,0.09417886069341776,12.502886069341777
1,P100,0.0/100.0 pct (min/max of 100d moves),60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,30,36,100.0,404.17,6998.61,4,1616.68,5.78,202.36,809.44,29139.8,78.75,1.5,1430.0,328.17,0.617,1.0,True,True,True,True,True,True,57.903999999999996,89.255,0.028914312985007025,5.976431298500703
5,P95,2.5/97.5 pct of 100d moves,52,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,40,14,100.0,481.36,8340.07,3,1444.08,5.77,240.86,722.58,10116.1,88.5,1.5,1360.0,390.4,0.617,3.9,True,True,True,True,True,True,57.900999999999996,89.255,0.028879853526409253,5.972985352640926
5,P99,0.5/99.5 pct of 100d moves,86,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,60,18,100.0,1521.56,8367.33,3,4564.68,18.18,761.06,2283.18,41097.2,265.0,5.0,4494.0,1233.27,0.617,3.9,True,True,True,True,True,True,61.623999999999995,89.255,0.09095613535022522,12.180613535022523
5,P99,0.5/99.5 pct of 100d moves,86,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,55,18,100.0,1521.56,8367.33,3,4564.68,18.18,761.06,2283.18,41097.2,265.0,5.0,4494.0,1233.27,0.617,3.9,True,True,True,True,True,True,61.623999999999995,89.255,0.09095613535022522,12.180613535022523
3,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,10,13,100.0,841.15,2658.85,11,9252.65,31.64,420.65,4627.15,60153.0,327.0,2.0,2602.5,683.35,0.616,2.9,True,True,True,True,True,True,65.652,89.24,0.15820749572183462,18.900749572183464
1,P99,0.5/99.5 pct of 100d moves,60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,50,17,100.0,445.71,7377.82,4,1782.84,6.04,222.85,891.4,15153.8,72.0,5.0,1457.0,361.61,0.616,1.0,True,True,True,True,True,True,57.972,89.24,0.03020539942693099,6.100539942693099
1,P99,0.5/99.5 pct of 100d moves,60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,55,18,100.0,594.56,8044.33,3,1783.68,7.39,297.28,891.84,16053.1,93.75,1.5,1856.0,482.82,0.616,1.0,True,True,True,True,True,True,58.376999999999995,89.24,0.036955221876775315,6.775522187677532
1,P99,0.5/99.5 pct of 100d moves,60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,20,12,100.0,313.83,5477.83,5,1569.15,5.73,156.92,784.6,9415.2,31.25,6.0,796.0,254.92,0.616,1.0,True,True,True,True,True,True,57.879,89.24,0.028646380044652718,5.944638004465272
1,P100,0.0/100.0 pct (min/max of 100d moves),60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,20,37,100.0,401.89,6003.51,4,1607.56,6.69,201.22,804.88,29780.6,85.0,1.5,1430.0,326.56,0.616,1.0,True,True,True,True,True,True,58.167,89.24,0.033517059187042245,6.431705918704225
1,P100,0.0/100.0 pct (min/max of 100d moves),60,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,15,37,100.0,401.89,6003.51,4,1607.56,6.69,201.22,804.88,29780.6,85.0,1.5,1430.0,326.56,0.616,1.0,True,True,True,True,True,True,58.167,89.24,0.033517059187042245,6.431705918704225
1,P99,0.5/99.5 pct of 100d moves,60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,15,12,100.0,313.83,5477.83,5,1569.15,5.73,156.92,784.6,9415.2,31.25,6.0,796.0,254.92,0.616,1.0,True,True,True,True,True,True,57.879,89.24,0.028646380044652718,5.944638004465272
5,P100,0.0/100.0 pct (min/max of 100d moves),86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,75,18,100.0,1027.17,10945.06,2,2054.34,9.38,513.58,1027.16,18488.9,97.0,1.5,3146.5,833.52,0.616,4.0,True,True,True,True,True,True,58.974000000000004,89.24,0.04692345222410842,7.772345222410841
5,P99,0.5/99.5 pct of 100d moves,86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,45,39,100.0,1050.85,6513.26,4,4203.4,16.13,525.51,2102.04,81979.6,129.0,2.5,2865.0,853.5,0.616,4.0,True,True,True,True,True,True,60.998999999999995,89.24,0.08068309878616851,11.148309878616852
1,P100,0.0/100.0 pct (min/max of 100d moves),60,11:30,14:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,25,25,100.0,812.92,5907.08,5,4064.6,13.76,406.78,2033.9,50847.5,116.0,0.5,2847.0,660.0,0.616,1.0,True,True,True,True,True,True,60.288,89.24,0.068863126959513,9.966312695951299
5,P97,1.5/98.5 pct of 100d moves,52,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,12,100.0,538.17,7878.5,3,1614.51,6.83,269.08,807.24,9686.9,67.5,6.5,1231.5,437.1,0.616,4.0,True,True,True,True,True,True,58.209,89.24,0.03415370946246113,6.495370946246113
5,P100,0.0/100.0 pct (min/max of 100d moves),86,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,85,27,100.0,1330.56,11410.19,2,2661.12,11.66,665.69,1331.38,35947.3,167.5,2.0,4095.0,1080.51,0.616,4.0,True,True,True,True,True,True,59.658,89.24,0.05834171034838158,8.914171034838159
1,P97,1.5/98.5 pct of 100d moves,36,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,25,41,100.0,533.68,4124.85,7,3735.76,12.94,267.27,1870.89,76706.5,25.0,0.5,1565.0,433.87,0.616,1.0,True,True,True,True,True,True,60.042,89.24,0.06479508345758027,9.559508345758026
3,P100,0.0/100.0 pct (min/max of 100d moves),86,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,30,25,100.0,773.2,5946.8,5,3866.0,13.0,386.6,1933.0,48325.0,47.0,4.0,1940.0,627.79,0.616,3.0,True,True,True,True,True,True,60.06,89.24,0.06500975314454834,9.580975314454832
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,50,45,100.0,862.13,7671.2,3,2586.39,11.24,431.59,1294.77,58264.6,146.5,2.5,3412.5,701.03,0.616,1.0,True,True,True,True,True,True,59.532,89.24,0.056261080404630306,8.70610804046303
1,P99,0.5/99.5 pct of 100d moves,60,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,45,45,100.0,862.13,7671.2,3,2586.39,11.24,431.59,1294.77,58264.6,146.5,2.5,3412.5,701.03,0.616,1.0,True,True,True,True,True,True,59.532,89.24,0.056261080404630306,8.70610804046303
3,P95,2.5/97.5 pct of 100d moves,52,07:45,10:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,11,100.0,797.73,4611.36,6,4786.38,17.3,398.86,2393.16,26324.8,31.0,2.0,1952.5,647.94,0.616,3.0,True,True,True,True,True,True,61.35,89.24,0.08649509038548282,11.729509038548283
5,P97,1.5/98.5 pct of 100d moves,52,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,10,12,100.0,538.17,7878.5,3,1614.51,6.83,269.08,807.24,9686.9,67.5,6.5,1231.5,437.1,0.616,4.0,True,True,True,True,True,True,58.209,89.24,0.03415370946246113,6.495370946246113
1,P99,0.5/99.5 pct of 100d moves,60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,10,40,100.0,637.08,4200.42,7,4459.56,15.17,318.54,2229.78,89191.2,39.0,0.5,1943.0,516.97,0.616,1.0,True,True,True,True,True,True,60.711,89.24,0.0758352736154956,10.663527361549558
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,40,20,100.0,1278.45,6121.55,4,5113.8,20.88,639.22,2556.88,51137.6,65.0,1.0,3372.0,1038.69,0.615,1.0,True,True,True,True,True,True,62.414,89.225,0.10442126585586983,13.517126585586983
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,15,14,100.0,854.71,4323.86,6,5128.26,19.77,427.71,2566.26,35927.6,123.5,0.5,2566.0,695.92,0.615,3.9,True,True,True,True,True,True,62.081,89.225,0.09891855888025977,12.966855888025979
5,P100,0.0/100.0 pct (min/max of 100d moves),86,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,80,18,100.0,1023.44,11032.11,2,2046.88,9.28,511.72,1023.44,18421.9,97.0,1.5,3146.5,832.38,0.615,4.0,True,True,True,True,True,True,58.934,89.225,0.04638459913833347,7.713459913833347
1,P99,0.5/99.5 pct of 100d moves,60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,45,21,100.0,1058.29,6679.81,4,4233.16,15.84,530.33,2121.32,44547.7,205.0,1.0,3643.5,862.61,0.615,1.0,True,True,True,True,True,True,60.902,89.225,0.07939297674634459,11.01429767463446
5,P97,1.5/98.5 pct of 100d moves,52,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,21,100.0,808.48,8667.71,3,2425.44,9.33,404.24,1212.72,25467.1,101.0,2.0,2332.5,657.36,0.615,4.0,True,True,True,True,True,True,58.949,89.225,0.04663746249009255,7.738746249009255
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,20,14,100.0,854.71,4323.86,6,5128.26,19.77,427.71,2566.26,35927.6,123.5,0.5,2566.0,695.92,0.615,3.9,True,True,True,True,True,True,62.081,89.225,0.09891855888025977,12.966855888025979
1,P99,0.5/99.5 pct of 100d moves,60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,50,21,100.0,1058.29,6679.81,4,4233.16,15.84,530.33,2121.32,44547.7,205.0,1.0,3643.5,862.61,0.615,1.0,True,True,True,True,True,True,60.902,89.225,0.07939297674634459,11.01429767463446
1,P99,0.5/99.5 pct of 100d moves,60,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,60,51,100.0,670.39,8241.37,3,2011.17,8.13,335.74,1007.22,51368.2,52.5,1.5,2017.5,545.69,0.615,1.0,True,True,True,True,True,True,58.589,89.225,0.04073837238226168,7.148837238226168
1,P97,1.5/98.5 pct of 100d moves,36,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,35,19,100.0,644.16,4671.63,6,3864.96,13.79,322.08,1932.48,36717.1,61.5,1.0,1827.5,524.64,0.614,1.0,True,True,True,True,True,True,60.277,89.21,0.06894381618407279,9.964381618407279
5,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,20,43,100.0,725.3,5297.95,5,3626.5,13.69,362.94,1814.7,78032.1,84.5,0.5,2529.5,591.05,0.614,3.9,True,True,True,True,True,True,60.247,89.21,0.06850574278730452,9.920574278730452
1,P98,1.0/99.0 pct of 100d moves,48,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,25,32,100.0,599.75,5072.12,5,2998.75,11.82,299.88,1499.4,47980.8,35.5,2.0,1825.0,488.18,0.614,1.0,True,True,True,True,True,True,59.686,89.21,0.05912320686419091,8.98232068641909
1,P98,1.0/99.0 pct of 100d moves,48,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,35,57,100.0,995.44,6162.46,4,3981.76,16.15,497.72,1990.88,113480.2,63.5,1.5,3569.0,810.53,0.614,1.0,True,True,True,True,True,True,60.985,89.21,0.08076644716557999,11.146644716557999
1,P98,1.0/99.0 pct of 100d moves,48,12:00,15:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,14,100.0,493.79,6649.07,4,1975.16,7.43,246.89,987.56,13825.8,36.5,2.5,1186.5,402.24,0.614,1.0,True,True,True,True,True,True,58.369,89.21,0.03713150861699455,6.783150861699456
5,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,15,43,100.0,725.3,5297.95,5,3626.5,13.69,362.94,1814.7,78032.1,84.5,0.5,2529.5,591.05,0.614,3.9,True,True,True,True,True,True,60.247,89.21,0.06850574278730452,9.920574278730452
3,P100,0.0/100.0 pct (min/max of 100d moves),86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,40,24,100.0,747.17,8669.5,3,2241.51,8.62,373.69,1121.07,26905.7,115.75,1.5,2280.0,608.28,0.614,3.0,True,True,True,True,True,True,58.726,89.21,0.043103985235596054,7.380398523559606
5,P100,0.0/100.0 pct (min/max of 100d moves),86,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,85,51,100.0,889.73,11247.53,2,1779.46,7.91,445.01,890.02,45391.0,170.0,2.5,3595.0,724.87,0.614,4.0,True,True,True,True,True,True,58.513,89.21,0.039565131188803226,7.026513118880322
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,55,54,100.0,989.72,8825.09,3,2969.16,11.21,494.86,1484.58,80167.3,193.0,1.0,4312.5,806.03,0.614,1.0,True,True,True,True,True,True,59.503,89.21,0.05607421567372117,8.677421567372118
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,45,13,100.0,640.54,6051.77,4,2562.16,10.58,320.27,1281.08,16654.0,83.5,2.5,1895.0,521.56,0.614,1.0,True,True,True,True,True,True,59.314,89.21,0.05292170720301663,8.362170720301663
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,10,16,100.0,205.94,3950.31,7,1441.58,5.21,102.97,720.79,11532.6,20.25,1.5,571.0,167.83,0.614,1.0,True,True,True,True,True,True,57.703,89.21,0.026066308720075135,5.676630872007513
3,P100,0.0/100.0 pct (min/max of 100d moves),86,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,35,24,100.0,747.17,8669.5,3,2241.51,8.62,373.69,1121.07,26905.7,115.75,1.5,2280.0,608.28,0.614,3.0,True,True,True,True,True,True,58.726,89.21,0.043103985235596054,7.380398523559606
1,P98,1.0/99.0 pct of 100d moves,48,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,5,16,100.0,205.94,3950.31,7,1441.58,5.21,102.97,720.79,11532.6,20.25,1.5,571.0,167.83,0.614,1.0,True,True,True,True,True,True,57.703,89.21,0.026066308720075135,5.676630872007513
3,P95,2.5/97.5 pct of 100d moves,52,07:15,10:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,25,19,100.0,530.0,5022.63,5,2650.0,10.55,265.08,1325.4,25182.6,51.5,3.0,1404.0,431.78,0.614,2.9,True,True,True,True,True,True,59.305,89.21,0.052777130706422724,8.347713070642273
5,P98,1.0/99.0 pct of 100d moves,69,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,against_flow,10,15,100.0,533.13,5500.2,5,2665.65,9.69,266.57,1332.85,19992.8,22.5,1.0,1350.0,433.89,0.614,4.0,True,True,True,True,True,True,59.047,89.21,0.04846551034507836,7.916551034507835
1,P97,1.5/98.5 pct of 100d moves,36,12:30,15:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),call_spread,against_flow,25,19,100.0,401.74,3282.47,9,3615.66,12.24,200.87,1807.83,34348.8,60.0,1.0,1127.5,327.29,0.614,1.0,True,True,True,True,True,True,59.812,89.21,0.06119477101085464,9.189477101085464
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,30,25,100.0,661.64,6778.36,4,2646.56,9.76,331.26,1325.04,33126.0,22.0,2.5,2020.0,539.51,0.614,1.0,True,True,True,True,True,True,59.068,89.21,0.04887022819679097,7.957022819679096
5,P99,0.5/99.5 pct of 100d moves,86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),call_spread,with_flow,15,21,100.0,448.1,7028.1,4,1792.4,6.38,224.55,898.2,18862.2,30.0,3.5,1499.0,366.33,0.613,4.0,True,True,True,True,True,True,58.044,89.195,0.03195031374055577,6.260031374055577
1,P100,0.0/100.0 pct (min/max of 100d moves),60,09:00,12:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,against_flow,40,27,100.0,932.78,6715.37,4,3731.12,13.89,466.8,1867.2,50414.4,22.0,2.5,2696.5,761.35,0.613,1.0,True,True,True,True,True,True,60.297,89.195,0.06951217877793778,10.016217877793778
1,P98,1.0/99.0 pct of 100d moves,48,09:30,12:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,15,52,100.0,538.4,4432.75,6,3230.4,12.15,269.2,1615.2,83990.4,35.75,1.0,1825.0,439.2,0.613,1.0,True,True,True,True,True,True,59.775,89.195,0.060729795273814224,9.137979527381422
5,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,70,57,100.0,1017.95,8999.6,3,3053.85,11.31,509.26,1527.78,87083.5,78.5,0.5,3537.5,831.29,0.613,3.9,True,True,True,True,True,True,59.522999999999996,89.195,0.056586959420418685,8.723695942041868
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,5,47,100.0,521.4,4840.3,6,3128.4,10.77,260.76,1564.56,73534.3,132.0,2.5,2280.0,425.2,0.613,1.0,True,True,True,True,True,True,59.361000000000004,89.195,0.05387269384129083,8.452269384129083
3,P98,1.0/99.0 pct of 100d moves,69,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,25,12,100.0,822.08,7844.58,3,2466.24,10.48,411.04,1233.12,14797.4,124.25,2.0,2057.0,670.67,0.613,3.0,True,True,True,True,True,True,59.274,89.195,0.05239796139500139,8.304796139500139
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:00,13:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,10,47,100.0,521.4,4840.3,6,3128.4,10.77,260.76,1564.56,73534.3,132.0,2.5,2280.0,425.2,0.613,1.0,True,True,True,True,True,True,59.361000000000004,89.195,0.05387269384129083,8.452269384129083
5,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,neutral,75,57,100.0,1018.74,9542.67,3,3056.22,10.68,509.66,1528.98,87151.9,78.5,0.5,3537.5,831.22,0.613,3.9,True,True,True,True,True,True,59.334,89.195,0.05340853241283624,8.405853241283625
3,P97,1.5/98.5 pct of 100d moves,52,11:00,14:00,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,with_flow,45,14,100.0,786.21,8285.21,3,2358.63,9.49,393.11,1179.33,16510.6,145.0,4.5,2057.0,641.12,0.613,3.0,True,True,True,True,True,True,58.977000000000004,89.195,0.04744719807946932,7.809719807946932
1,P98,1.0/99.0 pct of 100d moves,48,08:30,11:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,16,100.0,708.88,3822.38,7,4962.16,18.55,354.44,2481.08,39697.3,33.75,0.5,2015.0,578.5,0.613,1.0,True,True,True,True,True,True,61.695,89.195,0.09272756764110318,12.337756764110317
1,P99,0.5/99.5 pct of 100d moves,60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,10,37,100.0,513.46,5000.05,5,2567.3,10.27,257.41,1287.05,47620.8,51.5,0.5,1794.5,420.19,0.613,1.0,True,True,True,True,True,True,59.211,89.195,0.051481485185148154,8.213148518514815
1,P99,0.5/99.5 pct of 100d moves,60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,5,37,100.0,513.46,5000.05,5,2567.3,10.27,257.41,1287.05,47620.8,51.5,0.5,1794.5,420.19,0.613,1.0,True,True,True,True,True,True,59.211,89.195,0.051481485185148154,8.213148518514815
5,P99,0.5/99.5 pct of 100d moves,86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,against_flow,30,21,100.0,926.33,5335.57,5,4631.65,17.36,463.52,2317.6,48669.6,206.5,0.5,2529.5,757.61,0.612,3.9,True,True,True,True,True,True,61.328,89.18,0.0868735673976726,11.74735673976726
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,10,40,100.0,734.02,4290.98,6,4404.12,17.11,367.02,2202.12,88084.8,68.75,1.0,2628.0,600.0,0.612,1.0,True,True,True,True,True,True,61.253,89.18,0.08553290856634149,11.61329085663415
5,P100,0.0/100.0 pct (min/max of 100d moves),86,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),put_spread,neutral,70,43,100.0,1054.14,9015.63,3,3162.42,11.69,527.36,1582.08,68029.4,114.5,1.0,3850.0,861.19,0.612,3.9,True,True,True,True,True,True,59.626999999999995,89.18,0.05849397102587396,8.909397102587397
1,P100,0.0/100.0 pct (min/max of 100d moves),60,10:30,13:30,C,C: 09:00-12:30 PST / 12:00-15:30 ET (30-min),put_spread,neutral,5,40,100.0,734.15,4178.35,7,5139.05,17.57,367.09,2569.63,102785.2,68.75,1.0,2628.0,599.96,0.612,1.0,True,True,True,True,True,True,61.391,89.18,0.08785525386815368,11.84552538681537
