dte,band,band_description,max_width_cap,time_pst,time_et,time_bucket_id,time_bucket,spread_type,flow_mode,spread_width,n_trades,win_rate_pct,avg_credit,avg_max_risk,n_contracts,avg_credit_30k,roi_pct,avg_pnl,avg_pnl_30k,total_pnl_30k,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days,pass_win_rate,pass_roi,pass_min_trades,pass_sharpe,pass_avg_pnl,successful,score_balanced,score_risk_adjusted,capital_efficiency,score_capital_efficient,profile
5,P95,2.5/97.5 pct of 100d moves,52,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,5,16,100.0,525.25,8943.5,3,1575.75,5.87,262.62,787.86,12605.8,204.75,55.0,577.0,148.28,1.771,4.0,True,True,True,True,True,True,69.471,106.565,0.029364342818806954,11.791434281880695,conservative
5,P95,2.5/97.5 pct of 100d moves,52,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,10,16,100.0,525.25,8943.5,3,1575.75,5.87,262.62,787.86,12605.8,204.75,55.0,577.0,148.28,1.771,4.0,True,True,True,True,True,True,69.471,106.565,0.029364342818806954,11.791434281880695,conservative
5,P95,2.5/97.5 pct of 100d moves,52,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,15,16,100.0,525.25,8943.5,3,1575.75,5.87,262.62,787.86,12605.8,204.75,55.0,577.0,148.28,1.771,4.0,True,True,True,True,True,True,69.471,106.565,0.029364342818806954,11.791434281880695,conservative
5,P95,2.5/97.5 pct of 100d moves,52,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,20,16,100.0,525.25,8943.5,3,1575.75,5.87,262.62,787.86,12605.8,204.75,55.0,577.0,148.28,1.771,4.0,True,True,True,True,True,True,69.471,106.565,0.029364342818806954,11.791434281880695,conservative
5,P95,2.5/97.5 pct of 100d moves,52,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,25,15,100.0,536.73,9629.93,3,1610.19,5.57,268.37,805.11,12076.6,199.5,55.0,790.0,190.33,1.41,4.0,True,True,True,True,True,True,65.771,101.15,0.027868323030385476,9.836832303038548,conservative
5,P95,2.5/97.5 pct of 100d moves,52,07:30,10:30,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),call_spread,with_flow,30,17,100.0,571.35,11046.29,2,1142.7,5.17,285.68,571.36,9713.1,203.5,28.5,790.0,205.2,1.392,4.0,True,True,True,True,True,True,65.471,100.88,0.025862076769666557,9.546207676966654,conservative
1,P97,1.5/98.5 pct of 100d moves,36,06:30,09:30,A,A: 06:30-06:50 PST / 09:30-09:50 ET (10-min),call_spread,with_flow,10,10,100.0,206.8,1743.2,17,3515.6,11.86,103.4,1757.8,17578.0,78.75,16.0,212.5,78.2,1.322,1.0,True,True,True,True,True,True,66.77799999999999,99.83,0.059316200091785225,12.541620009178523,conservative
3,P99,0.5/99.5 pct of 100d moves,86,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,5,13,100.0,657.23,6342.77,4,2628.92,10.36,329.0,1316.0,17108.0,322.5,10.0,886.0,253.33,1.299,2.9,True,True,True,True,True,True,66.098,99.485,0.05187008199887431,11.68200819988743,conservative
3,P99,0.5/99.5 pct of 100d moves,86,08:45,11:45,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,10,13,100.0,657.23,6342.77,4,2628.92,10.36,329.0,1316.0,17108.0,322.5,10.0,886.0,253.33,1.299,2.9,True,True,True,True,True,True,66.098,99.485,0.05187008199887431,11.68200819988743,conservative
3,P98,1.0/99.0 pct of 100d moves,69,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,20,11,100.0,484.73,4333.45,6,2908.38,11.19,242.64,1455.84,16014.2,209.5,6.0,539.0,187.42,1.295,2.9,True,True,True,True,True,True,66.307,99.425,0.0559923386678051,12.07423386678051,conservative
3,P98,1.0/99.0 pct of 100d moves,69,08:15,11:15,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,15,11,100.0,484.73,4333.45,6,2908.38,11.19,242.64,1455.84,16014.2,209.5,6.0,539.0,187.42,1.295,2.9,True,True,True,True,True,True,66.307,99.425,0.0559923386678051,12.07423386678051,conservative
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,25,14,100.0,1985.86,4514.14,6,11915.16,43.99,992.93,5957.58,83406.1,773.0,4.0,2255.0,770.23,1.289,3.0,True,True,True,True,True,True,76.087,99.335,0.21995994807427324,28.440994807427323,conservative
3,P100,0.0/100.0 pct (min/max of 100d moves),86,07:00,10:00,B,B: 07:00-08:45 PST / 10:00-11:45 ET (15-min),put_spread,with_flow,50,16,100.0,1927.75,6822.25,4,7711.0,28.26,963.88,3855.52,61688.3,786.25,35.0,2255.0,759.44,1.269,3.0,True,True,True,True,True,True,71.168,99.035,0.14128476675583568,20.473476675583566,conservative
