date,dte,model,p95_lo,p95_hi,p97_lo,p97_hi,p98_lo,p98_hi,p99_lo,p99_hi,actual_close,current_price,actual_return_pct,p95_hit,p97_hit,p98_hit,p99_hit,p95_width,p97_width,p98_width,p99_width,midpoint_error,vix,vol_regime
2025-11-28,1,ensemble,24333.663580202763,26494.245435431803,24258.259927077914,26622.52797337898,24195.501002202593,26847.319651285947,24058.420245765115,26880.773769803192,25342.84902267183,25434.88915825989,-0.3618656838462009,True,True,True,True,8.494559743451441,9.295373892098437,10.425909987589566,11.096386174427371,0.3835083650244242,16.35,medium
2025-11-28,1,ensemble_combined,24333.663580202763,26494.245435431803,24258.259927077914,26622.52797337898,24195.501002202593,26847.319651285947,24058.420245765115,26880.773769803192,25342.84902267183,25434.88915825989,-0.3618656838462009,True,True,True,True,8.494559743451441,9.295373892098437,10.425909987589566,11.096386174427371,0.3835083650244242,16.35,medium
2025-11-28,2,baseline,24515.286071523922,26471.812498687515,24403.08476409617,26709.819178784255,24315.641252590547,26809.23073179197,24010.595812753272,27195.938935805683,25555.856893791468,25434.88915825989,0.4755976516307811,True,True,True,True,7.692293899886009,9.069174236754957,9.8038150026364,12.523518790401264,0.00233961172404436,16.35,medium
2025-11-28,2,conditional,24801.732803111638,25874.006869625042,24768.153489652686,25899.62345351706,24612.83343575882,25922.966810425267,24537.13383624893,26007.17464982961,25555.856893791468,25434.88915825989,0.4755976516307811,True,True,True,True,4.215760720801832,4.448495752523975,5.150930151551239,5.779623431554403,0.8726927049906636,16.35,medium
2025-11-28,2,ensemble,24184.374283022622,26531.420954215202,24076.871670001918,26694.831411571664,23917.70422827104,26733.740358509436,23859.93616067228,26820.604128167393,25555.856893791468,25434.88915825989,0.4755976516307811,True,True,True,True,9.22766620522262,10.292790054166888,11.071548661826581,11.640184272372366,0.6683943143879212,16.35,medium
2025-11-28,2,ensemble_combined,24184.374283022622,26531.420954215202,24076.871670001918,26694.831411571664,23917.70422827104,26733.740358509436,23859.93616067228,26820.604128167393,25555.856893791468,25434.88915825989,0.4755976516307811,True,True,True,True,9.22766620522262,10.292790054166888,11.071548661826581,11.640184272372366,0.6683943143879212,16.35,medium
2025-11-28,5,baseline,24196.832205367657,27192.885643079975,23765.587685988863,27301.10642452958,23334.79745513421,27376.765343964536,22961.54074857333,27668.81827045768,25692.05097021579,25434.88915825989,1.011059298728599,True,True,True,True,11.77930605111114,13.900271853131185,15.891431111339099,18.50716742893954,0.6239614962309877,16.35,medium
2025-11-28,5,conditional,24476.34202958651,26121.67117548103,24300.118779501467,26171.611796447873,24240.14250239692,26227.87730694838,24198.973202877725,26257.96676075406,25692.05097021579,25434.88915825989,1.011059298728599,True,True,True,True,6.468788346813792,7.357975909789428,7.814992989289081,8.095154435566648,1.7935430321817474,16.35,medium
2025-11-28,5,ensemble,24082.74828621418,26665.165668410544,23896.263900227477,26822.853926000593,23837.56937215379,26911.426437688842,23695.977422357977,27033.666623430974,25692.05097021579,25434.88915825989,1.011059298728599,True,True,True,True,10.153051448851045,11.506203182421636,12.085199374799823,13.12248376749499,1.3072282526294325,16.35,medium
2025-11-28,5,ensemble_combined,24082.74828621418,26665.165668410544,23896.263900227477,26822.853926000593,23837.56937215379,26911.426437688842,23695.977422357977,27033.666623430974,25692.05097021579,25434.88915825989,1.011059298728599,True,True,True,True,10.153051448851045,11.506203182421636,12.085199374799823,13.12248376749499,1.3072282526294325,16.35,medium
2025-11-28,10,baseline,23399.032761031136,27524.551130976386,23137.29142540324,27617.814136687986,22749.377729915355,27764.74425728897,22074.961053237283,27959.3427484058,25196.73375841891,25434.88915825989,-0.9363335470390277,True,True,True,True,16.219918806312165,17.615656523628733,19.718452461763107,23.135078979723353,0.7109094185613126,16.35,medium
2025-11-28,10,conditional,23680.6809436376,26395.445490113758,23359.55018966216,26456.47842270152,23116.851577686288,26481.58417644889,21980.59080959465,26503.746087125954,25196.73375841891,25434.88915825989,-0.9363335470390277,True,True,True,True,10.673388547457257,12.175906149107952,13.228807791638902,17.78327103919155,1.1351315527290713,16.35,medium
2025-11-28,10,ensemble,23870.747103308753,26947.263402298235,23766.988441048536,27116.016558887277,23670.59511326833,27253.895653576277,23467.023235272958,27375.725960580792,25196.73375841891,25434.88915825989,-0.9363335470390277,True,True,True,True,12.095654436891436,13.167063937257836,14.088131141488711,15.367484800060534,0.9623346106444837,16.35,medium
2025-11-28,10,ensemble_combined,23680.6809436376,26947.263402298235,23359.55018966216,27116.016558887277,23116.851577686288,27253.895653576277,21980.59080959465,27375.725960580792,25196.73375841891,25434.88915825989,-0.9363335470390277,True,True,True,True,12.842919968455316,14.768951206556435,16.2652333578049,21.211553616045894,0.16139097599517,16.35,medium
2025-12-01,1,baseline,24576.255017164898,25943.726460990747,24416.383186400388,26016.371462948955,24328.177220681304,26043.2113675287,24046.867863058076,26285.34699400028,25555.856893791468,25342.84902267183,0.8405048340424501,True,True,True,True,5.395886794742385,6.313371772515435,6.7673296925421385,8.832784068356519,1.3395477707068233,17.240000000000002,medium
2025-12-01,1,conditional,24891.34391344983,25679.53863466293,24823.246685650996,25705.773443908594,24792.247154222263,25729.869846345107,24592.13039850323,25762.9566778716,25555.856893791468,25342.84902267183,0.8405048340424501,True,True,True,True,3.1101267284825753,3.482350218272955,3.6997525072419553,4.619947340257383,1.1496214523908985,17.240000000000002,medium
2025-12-01,1,ensemble,24446.884736877153,26577.532198895413,24335.901435271768,26701.564326583142,24291.98293973296,26769.159394679053,24086.497225459865,26966.26479912378,25555.856893791468,25342.84902267183,0.8405048340424501,True,True,True,True,8.407292566483635,9.33463672215796,9.774656561817494,11.363235329570328,0.14648713264559007,17.240000000000002,medium
2025-12-01,1,ensemble_combined,24446.884736877153,26577.532198895413,24335.901435271768,26701.564326583142,24291.98293973296,26769.159394679053,24086.497225459865,26966.26479912378,25555.856893791468,25342.84902267183,0.8405048340424501,True,True,True,True,8.407292566483635,9.33463672215796,9.774656561817494,11.363235329570328,0.14648713264559007,17.240000000000002,medium
2025-12-01,2,baseline,24426.57366393435,26376.020093362655,24314.778374535006,26613.16550895886,24227.65129109027,26712.217325670463,23923.709706019905,27097.526165397234,25606.54481278887,25342.84902267183,1.040513597666685,True,True,True,True,7.692293899886009,9.069174236754938,9.803815002636393,12.523518790401262,0.5625763343118707,17.240000000000002,medium
2025-12-01,2,conditional,24711.983843097947,25803.2910644834,24678.52604165128,25828.92367552747,24536.98130942797,25830.9134520968,24520.758808337498,25913.076663875163,25606.54481278887,25342.84902267183,1.040513597666685,True,True,True,True,4.306174181163157,4.539338228496087,5.105709076005115,5.493927909573589,1.3921874130404996,17.240000000000002,medium
2025-12-01,2,ensemble,24093.073946860637,26483.76211343923,24006.695750937484,26606.159265908747,23960.98897104977,26738.88043087522,23823.405423999968,26831.56345885963,25606.54481278887,25342.84902267183,1.040513597666685,True,True,True,True,9.433383612236614,10.257187392963479,10.96124377073917,11.869849487595294,1.1842287506715137,17.240000000000002,medium
2025-12-01,2,ensemble_combined,24093.073946860637,26483.76211343923,24006.695750937484,26606.159265908747,23960.98897104977,26738.88043087522,23823.405423999968,26831.56345885963,25606.54481278887,25342.84902267183,1.040513597666685,True,True,True,True,9.433383612236614,10.257187392963479,10.96124377073917,11.869849487595294,1.1842287506715137,17.240000000000002,medium
2025-12-01,5,baseline,24109.272173038586,27094.48392149013,23679.58817958889,27202.313089068874,23250.35683074906,27277.69822483763,22878.45081212188,27568.694312011125,25627.9505444312,25342.84902267183,1.1249781802524144,True,True,True,True,11.779306051111142,13.900271853131185,15.891431111339106,18.507167428939546,0.7378803777548034,17.240000000000002,medium
2025-12-01,5,conditional,24403.450166176295,26131.283326645374,24212.184988504585,26243.855615685876,24152.425744965327,26295.753888952797,24111.405423013373,26374.493055327493,25627.9505444312,25342.84902267183,1.1249781802524144,True,True,True,True,6.817833144660853,8.01674123285724,8.457329095359558,8.929886416044035,1.5780792521716485,17.240000000000002,medium
2025-12-01,5,ensemble,24369.02903301862,26930.892963934184,24208.7169571092,27144.175306760826,24058.123525944728,27214.356483801686,23920.98632912999,27388.356586187874,25627.9505444312,25342.84902267183,1.1249781802524144,True,True,True,True,10.108823710482223,11.582984797903146,12.454136293174372,13.681848690160908,0.1913580728845034,17.240000000000002,medium
2025-12-01,5,ensemble_combined,24369.02903301862,26930.892963934184,24208.7169571092,27144.175306760826,24058.123525944728,27214.356483801686,23920.98632912999,27388.356586187874,25627.9505444312,25342.84902267183,1.1249781802524144,True,True,True,True,10.108823710482223,11.582984797903146,12.454136293174372,13.681848690160908,0.1913580728845034,17.240000000000002,medium
2025-12-01,10,baseline,23314.35969111703,27424.949225800683,23053.565507563217,27517.87474469889,22667.05553862224,27664.273175614184,21995.079344463204,27858.16748157038,25067.26479613714,25342.84902267183,-1.0874240156982824,True,True,True,True,16.219918806312183,17.61565652362874,19.718452461763118,23.13507897972336,0.8619998872205851,17.240000000000002,medium
2025-12-01,10,conditional,23594.988685601467,26332.08938669862,23275.019993624945,26385.510059806893,23033.19962464098,26407.620054270687,21901.050594348075,26419.789768068764,25067.26479613714,25342.84902267183,-1.0874240156982824,True,True,True,True,10.800288075932302,12.273640044966093,13.315079242317761,17.830430863073854,0.9351741361407333,17.240000000000002,medium
2025-12-01,10,ensemble,24350.97678707657,27487.20043559648,24180.818477586072,27672.305935307955,24091.54071455252,27776.508102566757,23869.98422671495,27826.261405035893,25067.26479613714,25342.84902267183,-1.0874240156982824,True,True,True,True,12.375181834190094,13.77701242113064,14.540462221582299,15.611019798056796,3.390689853146122,17.240000000000002,medium
2025-12-01,10,ensemble_combined,23594.988685601467,27487.20043559648,23275.019993624945,27672.305935307955,23033.19962464098,27776.508102566757,21901.050594348075,27826.261405035893,25067.26479613714,25342.84902267183,-1.0874240156982824,True,True,True,True,15.358224904046978,17.351190222335216,18.716555797189145,23.380207984457854,1.6036009525438273,17.240000000000002,medium
2025-12-02,1,baseline,24782.819628610774,26161.784736026126,24621.604067380416,26235.040322737485,24532.656726255547,26262.105818012675,24248.982949882884,26506.276606129686,25606.54481278887,25555.85689379147,0.19834169211408018,True,True,True,True,5.3958867947423705,6.313371772515425,6.7673296925421385,8.832784068356512,0.6973846287784512,16.59,medium
2025-12-02,1,conditional,24663.443451994044,25905.314569689617,24663.443451994044,25948.84274658754,24663.443451994044,25979.224389609557,24663.443451994044,26028.73484393566,25606.54481278887,25555.85689379147,0.19834169211408018,True,True,True,True,4.85943837789009,5.029764018226951,5.148647306501267,5.342381582490783,1.1754711052989895,16.59,medium
2025-12-02,1,ensemble,24356.896215010067,26580.388553436587,24264.6601628176,26718.483041418847,24217.56083498884,26781.157440283332,24052.441509883596,26973.747752142153,25606.54481278887,25555.85689379147,0.19834169211408018,True,True,True,True,8.700519601699188,9.60180239230162,10.031346692653035,11.431063549930341,0.44988986731483255,16.59,medium
2025-12-02,1,ensemble_combined,24356.896215010067,26580.388553436587,24264.6601628176,26718.483041418847,24217.56083498884,26781.157440283332,24052.441509883596,26973.747752142153,25606.54481278887,25555.85689379147,0.19834169211408018,True,True,True,True,8.700519601699188,9.60180239230162,10.031346692653035,11.431063549930341,0.44988986731483255,16.59,medium
2025-12-02,2,baseline,24631.88019637066,26597.71181727538,24519.145262159684,26836.850451553382,24431.285871366836,26936.734803572654,24124.789642581287,27325.28218272332,25581.699234301483,25555.85689379147,0.10112100962769617,True,True,True,True,7.692293899886006,9.069174236754945,9.803815002636403,12.523518790401269,0.3768162537271324,16.59,medium
2025-12-02,2,conditional,24909.24010842222,25997.06303867977,24731.476735910815,26022.801454443208,24654.568122494707,26046.25583180868,24625.99462873047,26130.864161719717,25581.699234301483,25555.85689379147,0.10112100962769617,True,True,True,True,4.2566482304955615,5.052950186327371,5.445670302106246,5.888550476876553,0.8004432798892633,16.59,medium
2025-12-02,2,ensemble,24323.52011595083,26722.228197496806,24116.45879171008,26818.99944434061,24036.44043288053,26923.32807789491,23869.617581052426,27199.432861588117,25581.699234301483,25555.85689379147,0.10112100962769617,True,True,True,True,9.386138338130696,10.575034380033191,11.29638367053041,13.029558329326202,0.44596476161918647,16.59,medium
2025-12-02,2,ensemble_combined,24323.52011595083,26722.228197496806,24116.45879171008,26818.99944434061,24036.44043288053,26923.32807789491,23869.617581052426,27199.432861588117,25581.699234301483,25555.85689379147,0.10112100962769617,True,True,True,True,9.386138338130696,10.575034380033191,11.29638367053041,13.029558329326202,0.44596476161918647,16.59,medium
2025-12-02,5,baseline,24311.91177110543,27322.21436860911,23878.616262919684,27430.949845553863,23445.777203843627,27506.968597032905,23070.745297151792,27800.41052038597,25668.68762000328,25555.85689379147,0.44150633133032585,True,True,True,True,11.779306051111131,13.900271853131175,15.891431111339108,18.507167428939546,0.054408528832710135,16.59,medium
2025-12-02,5,conditional,24592.750937484347,26261.584322332496,24415.689573760268,26312.325027922456,24355.428050890278,26337.0703311223,24314.06295114938,26382.687203773065,25668.68762000328,25555.85689379147,0.44150633133032585,True,True,True,True,6.530140592756154,7.421529483611075,7.754160967748423,8.094521194185573,1.1922132778726633,16.59,medium
2025-12-02,5,ensemble,24193.70116296398,26860.59169258269,23950.797194420087,27019.71585167591,23813.252982601298,27196.61364171456,23725.39822311945,27296.627928768503,25668.68762000328,25555.85689379147,0.44150633133032585,True,True,True,True,10.435535543582592,12.008670536895135,13.23908125317142,13.974212332190067,0.717765394123197,16.59,medium
2025-12-02,5,ensemble_combined,24193.70116296398,26860.59169258269,23950.797194420087,27019.71585167591,23813.252982601298,27196.61364171456,23725.39822311945,27296.627928768503,25668.68762000328,25555.85689379147,0.44150633133032585,True,True,True,True,10.435535543582592,12.008670536895135,13.23908125317142,13.974212332190067,0.717765394123197,16.59,medium
2025-12-02,10,baseline,23510.31801134692,27655.457249777228,23247.33184007343,27749.163812153834,22857.57323615945,27896.792728957935,22179.949049604893,28092.316725928627,25132.94027905719,25555.85689379147,-1.654871587722122,True,True,True,True,16.219918806312165,17.615656523628743,19.718452461763125,23.13507897972336,1.4294474592444257,16.59,medium
2025-12-02,10,conditional,23793.30570609572,26372.14723599538,23470.647661795712,26549.72385521583,23226.79478092074,26582.598093852404,22085.129983299656,26629.548859550123,25132.94027905719,25555.85689379147,-1.654871587722122,True,True,True,True,10.091000042053613,12.048416948868374,13.131249430915862,17.782298966287005,0.4803381121657474,16.59,medium
2025-12-02,10,ensemble,24409.477378447653,27475.57343868484,24220.595174677866,27622.465425927312,23985.151392019165,27809.404403750876,23928.699402485534,27940.56423538716,25132.94027905719,25555.85689379147,-1.654871587722122,True,True,True,True,11.99762572227451,13.311509237930874,14.964291855385891,15.698416412232556,3.085750654038838,16.59,medium
2025-12-02,10,ensemble_combined,23793.30570609572,27475.57343868484,23470.647661795712,27622.465425927312,23226.79478092074,27809.404403750876,22085.129983299656,27940.56423538716,25132.94027905719,25555.85689379147,-1.654871587722122,True,True,True,True,14.408703836041939,16.246051859604208,17.931739255995886,22.91229864223422,1.6184793432021634,16.59,medium
2025-12-03,1,baseline,24831.97429241574,26213.674462558803,24670.438973513286,26287.075345640413,24581.315212726942,26314.194523076912,24297.078792986136,26558.849603666724,25581.69923430148,25606.54481278887,-0.09702823504318515,True,True,True,True,5.395886794742377,6.313371772515429,6.76732969254214,8.832784068356519,0.4020147016211901,16.080000000000002,medium
2025-12-03,1,conditional,25082.71027211789,25946.737725974668,24992.50429354621,26000.310120375143,24848.873730465628,26030.752022862023,24713.6975150281,26080.360677061013,25581.69923430148,25606.54481278887,-0.09702823504318515,True,True,True,True,3.3742445932231027,3.9357353137530504,4.615532087742353,5.337163494820085,0.33308682590477295,16.080000000000002,medium
2025-12-03,1,ensemble,24460.49335627975,26682.465320985328,24367.522301198438,26824.164658147467,24246.244335402014,26913.24124844803,24086.640043177656,27085.802404370028,25581.69923430148,25606.54481278887,-0.09702823504318515,True,True,True,True,8.677359561590842,9.593806485450115,10.415293951388621,11.71248359792172,0.05523683681216276,16.080000000000002,medium
2025-12-03,1,ensemble_combined,24460.49335627975,26682.465320985328,24367.522301198438,26824.164658147467,24246.244335402014,26913.24124844803,24086.640043177656,27085.802404370028,25581.69923430148,25606.54481278887,-0.09702823504318515,True,True,True,True,8.677359561590842,9.593806485450115,10.415293951388621,11.71248359792172,0.05523683681216276,16.080000000000002,medium
2025-12-03,2,baseline,24680.735484351655,26650.46616895739,24567.77694976456,26890.07911484912,24479.743297169334,26990.161579182342,24172.639158577345,27379.47960977948,25692.050970215794,25606.54481278887,0.33392305776536824,True,True,True,True,7.692293899886011,9.069174236754947,9.8038150026364,12.523518790401262,0.14401420558944694,16.080000000000002,medium
2025-12-03,2,conditional,24935.780395638652,26048.62605341065,24777.24222229966,26074.415519183436,24703.468410092282,26097.916416357853,24674.838243177015,26182.692559862102,25692.050970215794,25606.54481278887,0.33392305776536824,True,True,True,True,4.345942281194462,5.0657880880356725,5.4456703021062465,5.888550476876551,1.0396642788810941,16.080000000000002,medium
2025-12-03,2,ensemble,24284.97570918508,26738.587898571343,24127.32498552047,26833.609395212075,24034.747623238618,26968.77825524889,23925.716548283424,27058.460756201774,25692.050970215794,25606.54481278887,0.33392305776536824,True,True,True,True,9.581972918739257,10.56872151036943,11.45812780857848,12.234154318054419,0.8262878939600106,16.080000000000002,medium
2025-12-03,2,ensemble_combined,24284.97570918508,26738.587898571343,24127.32498552047,26833.609395212075,24034.747623238618,26968.77825524889,23925.716548283424,27058.460756201774,25692.050970215794,25606.54481278887,0.33392305776536824,True,True,True,True,9.581972918739257,10.56872151036943,11.45812780857848,12.234154318054419,0.8262878939600106,16.080000000000002,medium
2025-12-03,5,baseline,24360.132428297522,27376.405710910847,23925.977514468985,27485.3568556405,23492.27995507903,27561.52638399755,23116.504203757493,27855.55032502676,25776.43732006365,25606.54481278887,0.6634729851952925,True,True,True,True,11.77930605111114,13.90027185313119,15.891431111339099,18.507167428939535,0.27637518269767886,16.080000000000002,medium
2025-12-03,5,conditional,24657.371383455175,26347.537787860452,24535.202740776618,26389.059521868807,24405.133335860017,26405.694943799106,24362.28787502837,26435.17722323621,25776.43732006365,25606.54481278887,0.6634729851952925,True,True,True,True,6.600525048428811,7.239777153246786,7.812696412441923,8.095154435566643,1.2274447452354533,16.080000000000002,medium
2025-12-03,5,ensemble,24175.168339081487,26891.88576954776,24057.001923907075,27022.614279415022,23940.593236254994,27121.74933654841,23836.888599969792,27380.629343352713,25776.43732006365,25606.54481278887,0.6634729851952925,True,True,True,True,10.609465081401542,11.581462384674438,12.423214938020958,13.839199194156974,0.9240966328437288,16.080000000000002,medium
2025-12-03,5,ensemble_combined,24175.168339081487,26891.88576954776,24057.001923907075,27022.614279415022,23940.593236254994,27121.74933654841,23836.888599969792,27380.629343352713,25776.43732006365,25606.54481278887,0.6634729851952925,True,True,True,True,10.609465081401542,11.581462384674438,12.423214938020958,13.839199194156974,0.9240966328437288,16.080000000000002,medium
2025-12-03,10,baseline,23556.948773912027,27710.309551648323,23293.440991416406,27804.201973206367,22902.909333692263,27952.123699702108,22223.94113585992,28148.035502276878,24647.60578982241,25606.54481278887,-3.7448981499742606,True,True,True,True,16.219918806312172,17.615656523628747,19.718452461763125,23.135078979723346,3.5194740214965576,16.080000000000002,medium
2025-12-03,10,conditional,24231.38672573296,26466.35187745235,23655.81398089593,26635.028605952695,23515.823092183,26660.303794076804,23270.412111011046,26682.615271644416,24647.60578982241,25606.54481278887,-3.7448981499742606,True,True,True,True,8.728101225914584,11.634582669540142,12.27998827988434,13.325511839181,1.9440947899900722,16.080000000000002,medium
2025-12-03,10,ensemble,24631.347637812363,27685.013998692062,24422.01752701532,27805.60792721065,24343.893694925904,27941.76142785281,24240.561787417835,28171.212405139315,24647.60578982241,25606.54481278887,-3.7448981499742606,True,True,True,True,11.925335429692893,13.213771810812364,14.050578706464117,15.350179598453146,5.7259069820239725,16.080000000000002,medium
2025-12-03,10,ensemble_combined,24231.38672573296,27685.013998692062,23655.81398089593,27805.60792721065,23515.823092183,27941.76142785281,23270.412111011046,28171.212405139315,24647.60578982241,25606.54481278887,-3.7448981499742606,True,True,True,True,13.487283419956889,16.205989432210146,17.284402749485082,19.138858170668247,4.229798171325082,16.080000000000002,medium
2025-12-04,1,baseline,24807.880266033433,26188.239796887818,24646.501681999882,26261.569460388066,24557.46439642563,26288.66232456534,24273.50376626625,26533.08002064851,25692.05097021579,25581.69923430148,0.43136984335405426,True,True,True,True,5.395886794742374,6.313371772515423,6.767329692542146,8.83278406835651,0.9304127800184261,15.78,medium
2025-12-04,1,conditional,25058.37296103986,25921.56206430787,24968.254507737092,25975.08247835959,24824.76330685685,26005.49484360577,24689.718250515358,26055.055363403164,25692.05097021579,25581.69923430148,0.43136984335405426,True,True,True,True,3.3742445932230907,3.935735313753049,4.615532087742339,5.337163494820079,0.8614849043020163,15.78,medium
2025-12-04,1,ensemble,24484.74448162763,26639.017683358234,24329.070765775596,26739.216212128653,24201.926512858332,26837.061743054193,23956.201910704716,26961.18480354957,25692.05097021579,25581.69923430148,0.43136984335405426,True,True,True,True,8.421149752405913,9.421365736023466,10.300860807019863,11.746611768523936,0.6172673668680019,15.78,medium
2025-12-04,1,ensemble_combined,24484.74448162763,26639.017683358234,24329.070765775596,26739.216212128653,24201.926512858332,26837.061743054193,23956.201910704716,26961.18480354957,25692.05097021579,25581.69923430148,0.43136984335405426,True,True,True,True,8.421149752405913,9.421365736023466,10.300860807019863,11.746611768523936,0.6172673668680019,15.78,medium
2025-12-04,2,baseline,24656.788202315514,26624.60769200287,24543.939269400857,26863.988145682266,24455.99103430499,26963.973501766755,24149.18487343842,27352.9137839501,25627.9505444312,25581.69923430148,0.18079842822835696,True,True,True,True,7.692293899886005,9.069174236754955,9.803815002636389,12.523518790401269,0.29713883512645906,15.78,medium
2025-12-04,2,conditional,24911.585648026517,26023.351531298027,24753.201301478988,26049.115974007345,24679.49907069952,26072.594068676015,24650.8966831299,26157.287955384487,25627.9505444312,25581.69923430148,0.18079842822835696,True,True,True,True,4.345942281194469,5.0657880880356725,5.445670302106242,5.888550476876557,0.8865396493440856,15.78,medium
2025-12-04,2,ensemble,24135.43569940174,26541.03705802132,24003.15419835998,26666.36330409647,23940.779627487045,26742.875039680082,23811.537436595867,26866.38225155317,25627.9505444312,25581.69923430148,0.18079842822835696,True,True,True,True,9.40360269498441,10.410602835035688,10.953515583655285,11.941524239567253,1.1460997587284834,15.78,medium
2025-12-04,2,ensemble_combined,24135.43569940174,26541.03705802132,24003.15419835998,26666.36330409647,23940.779627487045,26742.875039680082,23811.537436595867,26866.38225155317,25627.9505444312,25581.69923430148,0.18079842822835696,True,True,True,True,9.40360269498441,10.410602835035688,10.953515583655285,11.941524239567253,1.1460997587284834,15.78,medium
2025-12-04,5,baseline,24336.496221748162,27349.842867631287,23902.76256076987,27458.688298988152,23469.485810467213,27534.783921396196,23094.074667724904,27828.522576184823,25686.68481382103,25581.69923430148,0.4103932993582375,True,True,True,True,11.779306051111133,13.900271853131185,15.891431111339106,18.50716742893954,0.02329549686061818,15.78,medium
2025-12-04,5,conditional,24633.44677119376,26321.973236967555,24511.396666592977,26363.454683170243,24381.4534657243,26380.073964044248,24338.64957708709,26409.527637345964,25686.68481382103,25581.69923430148,0.4103932993582375,True,True,True,True,6.600525048428822,7.239777153246784,7.812696412441904,8.095154435566643,0.974365059398387,15.78,medium
2025-12-04,5,ensemble,24464.418989236958,27070.74591759146,24275.230224045397,27221.468797322468,24213.440298680893,27321.57000315406,24110.900961061212,27531.80652511032,25686.68481382103,25581.69923430148,0.4103932993582375,True,True,True,True,10.1882478739324,11.516977610801463,12.14981724241992,13.372471987561147,0.24105004244682543,15.78,medium
2025-12-04,5,ensemble_combined,24464.418989236958,27070.74591759146,24275.230224045397,27221.468797322468,24213.440298680893,27321.57000315406,24110.900961061212,27531.80652511032,25686.68481382103,25581.69923430148,0.4103932993582375,True,True,True,True,10.1882478739324,11.516977610801463,12.14981724241992,13.372471987561147,0.24105004244682543,15.78,medium
2025-12-04,10,baseline,23534.091882286673,27683.422727365356,23270.83977674161,27777.224046763924,22880.687044992243,27925.002247419197,22202.37763801876,28120.72396022969,25019.36658522273,25581.69923430148,-2.19818333382928,True,True,True,True,16.219918806312172,17.615656523628747,19.71845246176311,23.135078979723353,1.9727592053515812,15.78,medium
2025-12-04,10,conditional,24207.87543886649,26537.823669636895,23632.861162105168,26609.18510779309,23493.006104080778,26634.43577184826,23247.83324085246,26656.725600982976,25019.36658522273,25581.69923430148,-2.19818333382928,True,True,True,True,9.107871253705738,11.634582669540144,12.279988279884337,13.325511839180995,0.3973799738450956,15.78,medium
2025-12-04,10,ensemble,24329.056521772814,27325.37739322698,24171.2637158636,27434.319811481426,24083.599533711993,27495.565367034764,23916.8089647384,27795.784243274506,25019.36658522273,25581.69923430148,-2.19818333382928,True,True,True,True,11.712751541682259,12.755431395434927,13.337526182575871,15.163086873193091,3.0624438637731917,15.78,medium
2025-12-04,10,ensemble_combined,24207.87543886649,27325.37739322698,23632.861162105168,27434.319811481426,23493.006104080778,27495.565367034764,23247.83324085246,27795.784243274506,25019.36658522273,25581.69923430148,-2.19818333382928,True,True,True,True,12.186453784040884,14.86007092241564,15.646182164424458,17.77814272917368,2.01012410028285,15.78,medium
2025-12-05,1,baseline,24914.893980276483,26301.207965876838,24752.819257697778,26374.853951431658,24663.39789212422,26402.063686054695,24378.21234143933,26647.53572637059,25627.9505444312,25692.05097021579,-0.24949516820941636,True,True,True,True,5.395886794742377,6.313371772515429,6.767329692542143,8.832784068356519,0.2495477684549499,15.41,medium
2025-12-05,1,conditional,25166.921376373986,26032.14502334304,25075.96002809536,26059.660717065508,24931.84984944665,26087.40597241981,24796.22224945716,26167.145758883235,25627.9505444312,25692.05097021579,-0.24949516820941636,True,True,True,True,3.3676705996422327,3.828813394892178,4.49771847453038,5.335983145196751,0.23408085216897898,15.41,medium
2025-12-05,1,ensemble,24425.50949447724,26684.540582612117,24297.103251340875,26793.513021884424,24189.62373928689,26893.029887739667,24018.289424131948,26978.97628066273,25627.9505444312,25692.05097021579,-0.24949516820941636,True,True,True,True,8.792723830237302,9.716662065778944,10.522344641098426,11.523746624833644,0.3216652804961244,15.41,medium
2025-12-05,1,ensemble_combined,24425.50949447724,26684.540582612117,24297.103251340875,26793.513021884424,24189.62373928689,26893.029887739667,24018.289424131948,26978.97628066273,25627.9505444312,25692.05097021579,-0.24949516820941636,True,True,True,True,8.792723830237302,9.716662065778944,10.522344641098426,11.523746624833644,0.3216652804961244,15.41,medium
2025-12-05,2,baseline,24763.150150959984,26739.458220497494,24649.814421780186,26979.871289264946,24561.48680452035,27080.28795202336,24253.357174398254,27470.906005292698,25668.68762000328,25692.05097021579,-0.0909361040875902,True,True,True,True,7.692293899885996,9.069174236754947,9.803815002636403,12.523518790401262,0.5688733674424106,15.41,medium
2025-12-05,2,conditional,25019.04671601342,26118.42435156592,24859.979147158294,26159.108071332175,24785.958987181362,26161.501284732025,24757.233217537287,26185.30345372791,25668.68762000328,25692.05097021579,-0.0909361040875902,True,True,True,True,4.279057506257404,5.056540350476231,5.353960643878908,5.558412747375255,0.6194289858078439,15.41,medium
2025-12-05,2,ensemble,24234.445753613323,26668.08660948645,24156.006800419207,26795.347299379275,24117.629001463356,26892.45731237713,24022.007548671027,27038.45907870194,25668.68762000328,25692.05097021579,-0.0909361040875902,True,True,True,True,9.472349477643462,10.272984831066212,10.800337871548555,11.740796924028437,0.7512462524996164,15.41,medium
2025-12-05,2,ensemble_combined,24234.445753613323,26668.08660948645,24156.006800419207,26795.347299379275,24117.629001463356,26892.45731237713,24022.007548671027,27038.45907870194,25668.68762000328,25692.05097021579,-0.0909361040875902,True,True,True,True,9.472349477643462,10.272984831066212,10.800337871548555,11.740796924028437,0.7512462524996164,15.41,medium
