dte,band,time_pst,time_et,spread_type,flow_mode,spread_width,n_trades,n_wins,win_rate_pct,avg_credit,avg_max_risk,avg_pnl,total_pnl,median_pnl,min_pnl,max_pnl,pnl_std,sharpe,avg_hold_days
1,P95,08:15,11:15,iron_condor,against_flow,50,66,64,97.0,1840.64,5501.97,918.83,60642.5,173.25,-3785.0,26149.0,3334.71,0.276,1.0
1,P95,08:15,11:15,iron_condor,with_flow,50,66,64,97.0,1840.64,5501.97,918.83,60642.5,173.25,-3785.0,26149.0,3334.71,0.276,1.0
1,P99,08:45,11:45,iron_condor,neutral,100,55,55,100.0,3552.49,10409.49,1097.32,60352.5,327.5,4.0,9454.0,1716.61,0.639,1.0
1,P98,10:00,13:00,put_spread,neutral,200,28,28,100.0,4296.79,16417.5,2148.39,60155.0,543.75,2.5,10140.0,2807.58,0.765,1.0
1,P99,08:15,11:15,put_spread,neutral,150,48,47,97.9,2645.98,14229.02,1252.79,60134.0,95.0,-2570.0,7971.0,2286.2,0.548,1.0
1,P98,08:45,11:45,iron_condor,neutral,50,56,54,96.4,2634.05,7151.7,1071.48,60003.0,239.75,-6588.0,15532.0,3137.69,0.341,1.0
1,P97,08:15,11:15,iron_condor,neutral,50,67,63,94.0,2489.22,6641.43,894.93,59960.5,203.5,-5900.0,18206.5,2941.67,0.304,1.0
1,P95,11:30,14:30,iron_condor,against_flow,150,54,51,94.4,2994.48,14934.02,1105.86,59716.5,371.0,-11891.0,20306.0,3652.22,0.303,1.0
1,P95,11:30,14:30,iron_condor,with_flow,150,54,51,94.4,2994.48,14934.02,1105.86,59716.5,371.0,-11891.0,20306.0,3652.22,0.303,1.0
1,P98,11:00,14:00,iron_condor,against_flow,100,56,55,98.2,2273.02,10275.11,1066.09,59701.0,292.75,-3864.0,14930.5,2277.42,0.468,1.0
1,P98,11:00,14:00,iron_condor,with_flow,100,56,55,98.2,2273.02,10275.11,1066.09,59701.0,292.75,-3864.0,14930.5,2277.42,0.468,1.0
1,P95,11:30,14:30,iron_condor,neutral,200,22,22,100.0,5490.64,17688.41,2704.7,59503.5,893.25,7.5,19863.0,4498.12,0.601,1.0
1,P95,11:30,14:30,iron_condor,against_flow,200,22,22,100.0,5490.64,17688.41,2704.7,59503.5,893.25,7.5,19863.0,4498.12,0.601,1.0
1,P95,11:30,14:30,iron_condor,with_flow,200,22,22,100.0,5490.64,17688.41,2704.7,59503.5,893.25,7.5,19863.0,4498.12,0.601,1.0
1,P99,11:30,14:30,iron_condor,neutral,50,61,59,96.7,2252.03,7474.95,974.42,59439.5,280.0,-2870.0,6436.0,1710.26,0.57,1.0
1,P100,07:00,10:00,iron_condor,with_flow,100,63,59,93.7,2810.17,10965.68,943.21,59422.5,285.0,-10782.0,10162.5,3220.5,0.293,1.0
