date,hour,model,p95_lo,p95_hi,p97_lo,p97_hi,p98_lo,p98_hi,p99_lo,p99_hi,actual_close,current_price,p95_hit,p97_hit,p98_hit,p99_hit,p95_width,p97_width,p98_width,p99_width,midpoint_error,vix
2025-12-02,12:00,percentile,25344.414880057404,25576.119580350558,25327.76326745683,25593.10936423251,25321.07716252291,25598.138333316314,25303.81017138053,25607.541458856365,25555.85689379147,25491.2395995668,True,True,True,True,0.9089581516353233,1.0409305351325064,1.0868877902591774,1.1915124264141201,0.37432694308212805,8.89
2025-12-02,12:00,statistical,25483.29200038019,25502.156273705936,25480.147954825894,25505.300319260226,25477.0039092716,25508.444364814517,25470.71581816302,25514.732455923102,25555.85689379147,25491.2395995668,False,False,False,False,0.07400296581131374,0.09867062108176118,0.12333827635220859,0.1726735868930892,0.24766452216581974,8.89
2025-12-02,12:00,combined,25344.414880057404,25576.119580350558,25327.76326745683,25593.10936423251,25321.07716252291,25598.138333316314,25303.81017138053,25607.541458856365,25555.85689379147,25491.2395995668,True,True,True,True,0.9089581516353233,1.0409305351325064,1.0868877902591774,1.1915124264141201,0.37432694308212805,8.89
2025-12-02,12:30,percentile,25426.644940647424,25643.84662233213,25422.351741010905,25646.446225386768,25411.478510322246,25651.33873516768,25402.920072628676,25656.111695352178,25555.85689379147,25560.14212654325,True,True,True,True,0.8497671124416419,0.8767341091704994,0.9384150669348106,0.990572045609134,0.08395067009565561,8.89
2025-12-02,12:30,statistical,25550.824039438925,25570.160945749656,25547.601221720466,25573.38376346811,25544.37840400201,25576.60658118657,25537.9327685651,25583.052216623477,25555.85689379147,25560.14212654325,True,True,True,True,0.07565257741916265,0.10087010322556442,0.1260876290319662,0.17652268064472706,0.018136044705342653,8.89
2025-12-02,12:30,combined,25426.644940647424,25643.84662233213,25422.351741010905,25646.446225386768,25411.478510322246,25651.33873516768,25402.920072628676,25656.111695352178,25555.85689379147,25560.14212654325,True,True,True,True,0.8497671124416419,0.8767341091704994,0.9384150669348106,0.990572045609134,0.08395067009565561,8.89
2025-12-02,13:00,percentile,25367.55711321204,25564.408776030035,25365.190061047215,25568.76152939364,25364.483394493604,25574.800288773007,25362.0773387422,25585.067736327772,25555.85689379147,25489.97979354167,True,True,True,True,0.7722707684055232,0.7986333060883916,0.8250963554419573,0.8748159056684265,0.3486903453472484,8.89
2025-12-02,13:00,statistical,25483.43716548344,25499.63823616298,25480.73698703685,25502.338414609574,25478.03680859026,25505.038593056164,25472.63645169708,25510.438949949345,25555.85689379147,25489.97979354167,False,False,False,False,0.06355858580808169,0.0847447810774565,0.10593097634681707,0.1483033668855382,0.25233128268135396,8.89
2025-12-02,13:00,combined,25367.55711321204,25564.408776030035,25365.190061047215,25568.76152939364,25364.483394493604,25574.800288773007,25362.0773387422,25585.067736327772,25555.85689379147,25489.97979354167,True,True,True,True,0.7722707684055232,0.7986333060883916,0.8250963554419573,0.8748159056684265,0.3486903453472484,8.89
2025-12-02,13:30,percentile,25438.07210930176,25599.41527934417,25410.284725224206,25610.64785030248,25404.93207020336,25627.994891591996,25398.614690496808,25642.373749958962,25555.85689379147,25505.68001995944,True,True,True,True,0.6325774098794965,0.785562764535118,0.8745613573685547,0.9557050008915695,0.17796273611448782,8.89
2025-12-02,13:30,statistical,25499.56736974625,25515.43730826947,25496.922379992386,25518.082298023335,25494.277390238512,25520.727287777205,25488.987410730777,25526.017267284948,25555.85689379147,25505.68001995944,False,False,False,False,0.062221193517673586,0.08296159135686959,0.10370198919610839,0.14518278487455744,0.18958347609540813,8.89
2025-12-02,13:30,combined,25438.07210930176,25599.41527934417,25410.284725224206,25610.64785030248,25404.93207020336,25627.994891591996,25398.614690496808,25642.373749958962,25555.85689379147,25505.68001995944,True,True,True,True,0.6325774098794965,0.785562764535118,0.8745613573685547,0.9557050008915695,0.17796273611448782,8.89
2025-12-02,14:00,percentile,25461.790722629623,25605.725200530505,25460.969534025244,25622.30863255891,25460.8242295235,25624.03772698869,25454.435817962236,25625.295371060478,25555.85689379147,25547.92927604947,True,True,True,True,0.563389996682891,0.6315153638886799,0.6388521578466927,0.6687804371621557,0.05565151815542004,8.89
2025-12-02,14:00,statistical,25541.909459318824,25557.46735240942,25539.316477137058,25560.060334591184,25536.72349495529,25562.65331677295,25531.537530591762,25567.839281136483,25555.85689379147,25547.92927604947,True,True,True,True,0.060896884919682204,0.08119584655956204,0.1014948081994561,0.14209273147923,0.024144766727265465,8.89
2025-12-02,14:00,combined,25461.790722629623,25605.725200530505,25460.969534025244,25622.30863255891,25460.8242295235,25624.03772698869,25454.435817962236,25625.295371060478,25555.85689379147,25547.92927604947,True,True,True,True,0.563389996682891,0.6315153638886799,0.6388521578466927,0.6687804371621557,0.05565151815542004,8.89
2025-12-02,14:30,percentile,25492.034480168903,25615.97768402142,25485.82045547006,25621.63130865548,25474.654970278174,25622.46222811745,25466.96472097912,25624.48876172424,25555.85689379147,25556.61124541145,True,True,True,True,0.48497511138051425,0.5314118209228683,0.5783523348222187,0.6163729581847543,0.008338397091224787,8.89
2025-12-02,14:30,statistical,25551.55844268344,25563.8609191595,25549.508029937435,25565.91133190551,25547.457617191423,25567.961744651522,25543.356791699403,25572.06257014354,25555.85689379147,25556.61124541145,True,True,True,True,0.04813813677377991,0.06418418236502565,0.08023022795629986,0.11232231913880555,0.007249737111887242,8.89
2025-12-02,14:30,combined,25492.034480168903,25615.97768402142,25485.82045547006,25621.63130865548,25474.654970278174,25622.46222811745,25466.96472097912,25624.48876172424,25555.85689379147,25556.61124541145,True,True,True,True,0.48497511138051425,0.5314118209228683,0.5783523348222187,0.6163729581847543,0.008338397091224787,8.89
2025-12-02,15:00,percentile,25549.932248183602,25602.014068747463,25538.070908476297,25603.908700589167,25531.897323832443,25605.469906975202,25527.81518125864,25606.358422212717,25555.85689379147,25573.75519749882,True,True,True,True,0.20365339451186432,0.2574428026092526,0.2876878369038058,0.30712439509767003,0.059173596620414645,8.89
2025-12-02,15:00,statistical,25569.412677201464,25579.788852388225,25567.68331467034,25581.51821491935,25565.95395213921,25583.24757745048,25562.49522707696,25586.70630251273,25555.85689379147,25573.75519749882,False,False,False,False,0.040573529802832145,0.054098039737095316,0.06762254967138692,0.09467156953992746,0.07329338557680559,8.89
2025-12-02,15:00,combined,25549.932248183602,25602.014068747463,25538.070908476297,25603.908700589167,25531.897323832443,25605.469906975202,25527.81518125864,25606.358422212717,25555.85689379147,25573.75519749882,True,True,True,True,0.20365339451186432,0.2574428026092526,0.2876878369038058,0.30712439509767003,0.059173596620414645,8.89
2025-12-02,15:30,percentile,25533.296220536453,25647.947235025735,25526.005517556852,25652.96175752986,25519.40347464161,25656.770781224077,25507.998868985254,25665.49024658433,25555.85689379147,25587.47089168176,True,True,True,True,0.44807482136327015,0.49616564493789655,0.5368537874023445,0.6155019316515344,0.1314187865390752,8.89
2025-12-02,15:30,statistical,25582.693198727433,25593.83105898993,25580.836888683683,25595.687369033676,25578.980578639934,25597.543679077426,25575.267958552435,25601.256299164932,25555.85689379147,25587.47089168176,False,False,False,False,0.04352857032899676,0.05803809377198146,0.07254761721498038,0.10156666410100666,0.1266449318277276,8.89
2025-12-02,15:30,combined,25533.296220536453,25647.947235025735,25526.005517556852,25652.96175752986,25519.40347464161,25656.770781224077,25507.998868985254,25665.49024658433,25555.85689379147,25587.47089168176,True,True,True,True,0.44807482136327015,0.49616564493789655,0.5368537874023445,0.6155019316515344,0.1314187865390752,8.89
2025-12-03,9:30,percentile,25273.50259817383,25623.590605422738,25248.73943684815,25638.53704804122,25224.08876594036,25652.56079452666,25194.19611586055,25666.347893370832,25606.54481278887,25434.56267419512,True,True,True,True,1.3764262894289672,1.5325508686199754,1.68460544840038,1.8563392795792253,0.6404929089245287,11.23
2025-12-03,9:30,statistical,25417.24775803189,25448.287969116118,25412.07438951785,25453.461337630157,25406.90102100381,25458.634706144192,25396.554283975736,25468.98144317227,25606.54481278887,25434.56267419512,False,False,False,False,0.12203949201659288,0.16271932268879527,0.20339915336098335,0.2847588147053739,0.6832315201989935,11.23
2025-12-03,9:30,combined,25273.50259817383,25623.590605422738,25248.73943684815,25638.53704804122,25224.08876594036,25652.56079452666,25194.19611586055,25666.347893370832,25606.54481278887,25434.56267419512,True,True,True,True,1.3764262894289672,1.5325508686199754,1.68460544840038,1.8563392795792253,0.6404929089245287,11.23
2025-12-03,10:00,percentile,25317.054092028415,25718.14493927207,25303.82452722803,25725.59408891512,25293.82982920082,25726.362474317288,25281.786659517526,25756.514603708638,25606.54481278887,25528.39154846278,True,True,True,True,1.57115596759095,1.6521587773613133,1.6943200056116134,1.8596077363115286,0.35973870325106866,11.23
2025-12-03,10:00,statistical,25514.303381123114,25541.994330578116,25509.688222880613,25546.609488820613,25505.073064638116,25551.22464706311,25495.842748153114,25560.454963548113,25606.54481278887,25528.39154846278,False,False,False,False,0.10847118747153997,0.1446282499620438,0.18078531245253338,0.2530994374335695,0.30709320949355917,11.23
2025-12-03,10:00,combined,25317.054092028415,25718.14493927207,25303.82452722803,25725.59408891512,25293.82982920082,25726.362474317288,25281.786659517526,25756.514603708638,25606.54481278887,25528.39154846278,True,True,True,True,1.57115596759095,1.6521587773613133,1.6943200056116134,1.8596077363115286,0.35973870325106866,11.23
2025-12-03,10:30,percentile,25357.23649120703,25681.637592692685,25334.43878308226,25692.05243537058,25284.38711580178,25703.69634946708,25258.163907189766,25709.40003953496,25606.54481278887,25534.2554668143,True,True,True,True,1.2704545151405113,1.400525081896728,1.642143959162074,1.76717951667573,0.36538838457110573,11.23
2025-12-03,10:30,statistical,25520.770012394605,25547.477198940498,25516.318814636958,25551.928396698146,25511.86761687931,25556.379594455797,25502.96522136401,25565.281989971096,25606.54481278887,25534.2554668143,False,False,False,False,0.10459355895691973,0.1394580786092168,0.17432259826152813,0.24405163756615078,0.28362372740979763,11.23
2025-12-03,10:30,combined,25357.23649120703,25681.637592692685,25334.43878308226,25692.05243537058,25284.38711580178,25703.69634946708,25258.163907189766,25709.40003953496,25606.54481278887,25534.2554668143,True,True,True,True,1.2704545151405113,1.400525081896728,1.642143959162074,1.76717951667573,0.36538838457110573,11.23
2025-12-03,11:00,percentile,25385.70818957751,25696.988378825645,25375.774605442068,25699.720979236154,25364.75248504349,25718.767151950495,25338.224656210947,25759.97807005361,25606.54481278887,25552.15152527173,True,True,True,True,1.2182151821550875,1.267785115760975,1.385459328373487,1.6505593019262534,0.2692415954942809,11.23
2025-12-03,11:00,statistical,25538.686352926856,25565.00546047397,25534.299835002337,25569.391978398497,25529.913317077815,25573.778496323015,25521.140281228778,25582.551532172056,25606.54481278887,25552.15152527173,False,False,False,False,0.10300153206701484,0.13733537608937685,0.1716692201117246,0.2403369081564059,0.21406771181032114,11.23
2025-12-03,11:00,combined,25385.70818957751,25696.988378825645,25375.774605442068,25699.720979236154,25364.75248504349,25718.767151950495,25338.224656210947,25759.97807005361,25606.54481278887,25552.15152527173,True,True,True,True,1.2182151821550875,1.267785115760975,1.385459328373487,1.6505593019262534,0.2692415954942809,11.23
2025-12-03,11:30,percentile,25420.550047843055,25683.893533155602,25374.060987767276,25704.34007934692,25337.003338225524,25716.485853273236,25304.259964812405,25720.065623862287,25606.54481278887,25565.12743871069,True,True,True,True,1.0300886860191936,1.291912556944797,1.4843756048448236,1.6264564299424116,0.2634224272623816,11.23
2025-12-03,11:30,statistical,25551.984642538217,25577.89510891014,25547.66623147623,25582.213519972123,25543.347820414245,25586.53193103411,25534.71099829027,25595.16875315809,25606.54481278887,25565.12743871069,False,False,False,False,0.10135082030801484,0.13513442707734363,0.16891803384667242,0.2364852473853727,0.16274097269586102,11.23
2025-12-03,11:30,combined,25420.550047843055,25683.893533155602,25374.060987767276,25704.34007934692,25337.003338225524,25716.485853273236,25304.259964812405,25720.065623862287,25606.54481278887,25565.12743871069,True,True,True,True,1.0300886860191936,1.291912556944797,1.4843756048448236,1.6264564299424116,0.2634224272623816,11.23
2025-12-03,12:00,percentile,25350.26364352221,25696.718540897356,25317.788541763257,25711.488389114566,25305.804124164195,25718.03851127556,25279.589099551064,25726.08711867895,25606.54481278887,25547.4302058736,True,True,True,True,1.3561242543114753,1.541054596014879,1.613604122956326,1.7477218472847968,0.3597479144060014,11.23
2025-12-03,12:00,statistical,25534.609878943964,25558.12999664413,25530.689859327267,25562.050016260822,25526.769839710578,25565.97003587752,25518.929800477188,25573.81007511091,25606.54481278887,25547.4302058736,False,False,False,False,0.09206451494584347,0.1227526865944627,0.1534408582430677,0.2148172015403062,0.23554179230517136,11.23
2025-12-03,12:00,combined,25350.26364352221,25696.718540897356,25317.788541763257,25711.488389114566,25305.804124164195,25718.03851127556,25279.589099551064,25726.08711867895,25606.54481278887,25547.4302058736,True,True,True,True,1.3561242543114753,1.541054596014879,1.613604122956326,1.7477218472847968,0.3597479144060014,11.23
2025-12-03,12:30,percentile,25421.73245179174,25652.34887841584,25417.935494124693,25660.654210971992,25412.50184318785,25666.56131418021,25399.187969452447,25681.420041718477,25606.54481278887,25561.81120144577,True,True,True,True,0.9021912602619324,0.9495364586433184,0.9939024625062217,1.1041160974151423,0.26308761812904063,11.23
2025-12-03,12:30,statistical,25548.623384403927,25572.810064849098,25544.5922709964,25576.84117825663,25540.56115758887,25580.87229166416,25532.498930773814,25588.93451847922,25606.54481278887,25561.81120144577,False,False,False,False,0.0946203704211816,0.12616049389491354,0.15770061736865973,0.22078086431610938,0.17928341540900702,11.23
2025-12-03,12:30,combined,25421.73245179174,25652.34887841584,25417.935494124693,25660.654210971992,25412.50184318785,25666.56131418021,25399.187969452447,25681.420041718477,25606.54481278887,25561.81120144577,True,True,True,True,0.9021912602619324,0.9495364586433184,0.9939024625062217,1.1041160974151423,0.26308761812904063,11.23
2025-12-03,13:00,percentile,25452.926377429256,25690.016454552653,25442.14535762438,25701.783939268174,25436.49654289982,25716.733462394935,25426.823871109373,25739.532980913013,25606.54481278887,25583.03531570144,True,True,True,True,0.92674725339524,1.0148857570643406,1.0954013706228332,1.2223299774429677,0.13516834072213388,11.23
2025-12-03,13:00,statistical,25572.56154189079,25592.792328139258,25569.189744182717,25596.164125847336,25565.817946474635,25599.535923555417,25559.074351058483,25606.27951897157,25606.54481278887,25583.03531570144,False,False,False,False,0.07907891303284965,0.105438550710452,0.13179818838809698,0.18451746374330166,0.09329572304187676,11.23
2025-12-03,13:00,combined,25452.926377429256,25690.016454552653,25442.14535762438,25701.783939268174,25436.49654289982,25716.733462394935,25426.823871109373,25739.532980913013,25606.54481278887,25583.03531570144,True,True,True,True,0.92674725339524,1.0148857570643406,1.0954013706228332,1.2223299774429677,0.13516834072213388,11.23
2025-12-03,13:30,percentile,25492.382797200436,25687.57691337692,25483.39040883062,25695.17266056915,25475.41363186346,25705.646181075033,25461.519038602597,25722.51846204469,25606.54481278887,25587.89546479397,True,True,True,True,0.7628377114681012,0.8276657688785712,0.8997713373041872,1.0200112932351058,0.06746658048818216,11.23
2025-12-03,13:30,statistical,25577.82217166023,25597.32479403624,25574.571734597565,25600.57523109891,25571.321297534898,25603.82566816157,25564.82042340956,25610.32654228691,25606.54481278887,25587.89546479397,False,False,False,True,0.07621815714717116,0.10162420952954732,0.12703026191190928,0.17784236667670425,0.07414181430721616,11.23
2025-12-03,13:30,combined,25492.382797200436,25687.57691337692,25483.39040883062,25695.17266056915,25475.41363186346,25705.646181075033,25461.519038602597,25722.51846204469,25606.54481278887,25587.89546479397,True,True,True,True,0.7628377114681012,0.8276657688785712,0.8997713373041872,1.0200112932351058,0.06746658048818216,11.23
2025-12-03,14:00,percentile,25510.079686513476,25677.07237346145,25508.878900592794,25680.473821123785,25500.35120787141,25685.012829354797,25484.759894692026,25693.78858058953,25606.54481278887,25599.43038516616,True,True,True,True,0.6523296981043006,0.6703075730560942,0.7213505093863043,0.8165364726967861,0.046362171939013826,11.23
2025-12-03,14:00,statistical,25590.725291532057,25607.68502677942,25587.898668990827,25610.511649320648,25585.0720464496,25613.338271861878,25579.418801367145,25618.991516944327,25606.54481278887,25599.43038516616,True,True,True,True,0.06625043992069533,0.08833391989426519,0.11041739986783503,0.1545843598149463,0.028671159954340726,11.23
2025-12-03,14:00,combined,25510.079686513476,25677.07237346145,25508.878900592794,25680.473821123785,25500.35120787141,25685.012829354797,25484.759894692026,25693.78858058953,25606.54481278887,25599.43038516616,True,True,True,True,0.6523296981043006,0.6703075730560942,0.7213505093863043,0.8165364726967861,0.046362171939013826,11.23
2025-12-03,14:30,percentile,25535.21446011742,25664.680801849816,25517.270426634142,25670.377810256206,25507.43518660986,25673.054442038178,25499.485727773474,25685.150741073805,25606.54481278887,25601.75952739851,True,True,True,True,0.5056931403243784,0.5980346134343281,0.6469057536888289,0.7252041138095849,0.04968679723001307,11.23
2025-12-03,14:30,statistical,25593.264760043312,25609.356889730047,25590.582738428853,25612.0389113445,25587.900716814398,25614.720932958953,25582.536673585488,25620.08497618787,25606.54481278887,25601.75952739851,True,True,True,True,0.06285556142933482,0.08380741523912258,0.10475926904888191,0.1466629766684574,0.02044386010497279,11.23
2025-12-03,14:30,combined,25535.21446011742,25664.680801849816,25517.270426634142,25670.377810256206,25507.43518660986,25673.054442038178,25499.485727773474,25685.150741073805,25606.54481278887,25601.75952739851,True,True,True,True,0.5056931403243784,0.5980346134343281,0.6469057536888289,0.7252041138095849,0.04968679723001307,11.23
2025-12-03,15:00,percentile,25571.571791174094,25648.627442674395,25568.937582109433,25651.66410978005,25567.129718554053,25652.655736408815,25564.535559663833,25652.951730923192,25606.54481278887,25618.65038146057,True,True,True,True,0.3007795116173008,0.32291524510004355,0.33384279257994787,0.3451242354411597,0.014661323293551824,11.23
2025-12-03,15:00,statistical,25610.619999430273,25626.091163675457,25608.041472056077,25628.669691049654,25605.46294468188,25631.24821842385,25600.305889933486,25636.405273172244,25606.54481278887,25618.65038146057,False,False,True,True,0.06039023920003181,0.080520318933371,0.10065039866671022,0.1409105581333886,0.04610222860351706,11.23
2025-12-03,15:00,combined,25571.571791174094,25648.627442674395,25568.937582109433,25651.66410978005,25567.129718554053,25652.655736408815,25564.535559663833,25652.951730923192,25606.54481278887,25618.65038146057,True,True,True,True,0.3007795116173008,0.32291524510004355,0.33384279257994787,0.3451242354411597,0.014661323293551824,11.23
2025-12-03,15:30,percentile,25566.46009939245,25687.630436754112,25554.16946061561,25695.365131925733,25544.399530755767,25697.004176188188,25533.62345424087,25701.37125593547,25606.54481278887,25623.25358873595,True,True,True,True,0.47289208195999255,0.5510450529678028,0.5955709133656075,0.654670185086655,0.07111697747007191,11.23
2025-12-03,15:30,statistical,25615.55914853613,25630.677779720965,25613.03937667199,25633.197551585108,25610.519604807854,25635.717323449244,25605.480061079572,25640.75686717752,25606.54481278887,25623.25358873595,False,False,False,True,0.05900355757897258,0.07867141010531098,0.09833926263160678,0.13767496768425516,0.06468207201823241,11.23
2025-12-03,15:30,combined,25566.46009939245,25687.630436754112,25554.16946061561,25695.365131925733,25544.399530755767,25697.004176188188,25533.62345424087,25701.37125593547,25606.54481278887,25623.25358873595,True,True,True,True,0.47289208195999255,0.5510450529678028,0.5955709133656075,0.654670185086655,0.07111697747007191,11.23
2025-12-04,9:30,percentile,25366.985421166428,25713.150121501087,25348.01905269053,25727.575067599253,25322.037241115402,25740.684155017727,25289.4104463064,25754.89030528543,25581.69923430148,25526.76408078979,True,True,True,True,1.3560853198591107,1.4868943580450016,1.6400312729703888,1.8234973203255616,0.17198487837174434,9.44
2025-12-04,9:30,statistical,25512.024203412402,25541.54898025014,25507.103407272778,25546.46977638976,25502.182611133154,25551.39057252938,25492.34101885391,25561.232164808625,25581.69923430148,25526.76408078979,False,False,False,False,0.11566204296124048,0.1542160572816492,0.19277007160205795,0.2698781002428754,0.21511791426605584,9.44
2025-12-04,9:30,combined,25366.985421166428,25713.150121501087,25348.01905269053,25727.575067599253,25322.037241115402,25740.684155017727,25289.4104463064,25754.89030528543,25581.69923430148,25526.76408078979,True,True,True,True,1.3560853198591107,1.4868943580450016,1.6400312729703888,1.8234973203255616,0.17198487837174434,9.44
2025-12-04,10:00,percentile,25313.442576431524,25713.93725802527,25301.97391441972,25721.097441618796,25290.632894428956,25723.539280184883,25280.29484600504,25754.77620026123,25581.69923430148,25525.8934623749,True,True,True,True,1.5689741954931977,1.6419543857176409,1.695949982687304,1.8588236880153635,0.27487208777095407,9.44
2025-12-04,10:00,statistical,25510.967655851207,25540.78188776322,25505.998617199202,25545.750926415225,25501.0295785472,25550.719965067226,25491.091501243198,25560.65804237123,25581.69923430148,25525.8934623749,False,False,False,False,0.11679995435207222,0.1557332724694534,0.19466659058680605,0.2725332268215114,0.2186973888947406,9.44
2025-12-04,10:00,combined,25313.442576431524,25713.93725802527,25301.97391441972,25721.097441618796,25290.632894428956,25723.539280184883,25280.29484600504,25754.77620026123,25581.69923430148,25525.8934623749,True,True,True,True,1.5689741954931977,1.6419543857176409,1.695949982687304,1.8588236880153635,0.27487208777095407,9.44
2025-12-04,10:30,percentile,25371.72039620788,25700.013332310955,25351.775486131333,25711.27357141507,25304.354853146684,25722.885302457056,25273.753439191478,25728.195288426323,25581.69923430148,25554.35153061977,True,True,True,True,1.2846850592538375,1.4067979179709487,1.6378050087042124,1.778334498882991,0.19634505484576828,9.44
2025-12-04,10:30,statistical,25540.88639879393,25567.55913925032,25536.4409420512,25572.00459599305,25531.995485308464,25576.450052735785,25523.104571823,25585.340966221247,25581.69923430148,25554.35153061977,False,False,False,True,0.10437651068715253,0.13916868091619866,0.17396085114527324,0.24354519160336544,0.10752166904501553,9.44
2025-12-04,10:30,combined,25371.72039620788,25700.013332310955,25351.775486131333,25711.27357141507,25304.354853146684,25722.885302457056,25273.753439191478,25728.195288426323,25581.69923430148,25554.35153061977,True,True,True,True,1.2846850592538375,1.4067979179709487,1.6378050087042124,1.778334498882991,0.19634505484576828,9.44
2025-12-04,11:00,percentile,25338.69655207294,25633.141596230904,25320.25836761818,25634.905301216226,25317.837321055842,25635.11022329224,25311.18626879275,25647.63252388107,25581.69923430148,25492.09691769946,True,True,True,True,1.155044424586069,1.234292081243361,1.244593190041225,1.3198061194201849,0.40843011157700715,9.44
2025-12-04,11:00,statistical,25480.999746647416,25505.056152675224,25476.99034564278,25509.065553679862,25472.980944638144,25513.0749546845,25464.962142628872,25521.09375669377,25581.69923430148,25492.09691769946,False,False,False,False,0.09436809418022322,0.12582412557365477,0.157280156967072,0.22019221975389225,0.34783833172465095,9.44
2025-12-04,11:00,combined,25338.69655207294,25633.141596230904,25320.25836761818,25634.905301216226,25317.837321055842,25635.11022329224,25311.18626879275,25647.63252388107,25581.69923430148,25492.09691769946,True,True,True,True,1.155044424586069,1.234292081243361,1.244593190041225,1.3198061194201849,0.40843011157700715,9.44
2025-12-04,11:30,percentile,25388.531630789945,25702.95040266244,25378.385523049983,25713.891475166416,25371.269174232722,25719.695759709597,25351.7932984123,25741.273286051404,25581.69923430148,25533.97392586043,True,True,True,True,1.2313742184645153,1.3139590143335955,1.3645607475301498,1.5253402731983083,0.13926831482060167,9.44
2025-12-04,11:30,statistical,25521.4099577527,25546.199349723087,25517.278392424305,25550.330915051483,25513.146827095912,25554.462480379876,25504.883696439116,25562.72561103667,25581.69923430148,25533.97392586043,False,False,False,False,0.09708395584002416,0.12944527445335605,0.16180659306665943,0.22652923029333744,0.1875719803844476,9.44
2025-12-04,11:30,combined,25388.531630789945,25702.95040266244,25378.385523049983,25713.891475166416,25371.269174232722,25719.695759709597,25351.7932984123,25741.273286051404,25581.69923430148,25533.97392586043,True,True,True,True,1.2313742184645153,1.3139590143335955,1.3645607475301498,1.5253402731983083,0.13926831482060167,9.44
2025-12-04,12:00,percentile,25398.049463841493,25743.085976067017,25373.673333876053,25758.858131862315,25371.572603775083,25763.61372610883,25363.11719472708,25770.941850172483,25581.69923430148,25594.43357968685,True,True,True,True,1.34809200270548,1.5049553520573522,1.5317436938510423,1.5934115290172852,0.06030022654825284,9.44
2025-12-04,12:00,statistical,25582.117187738713,25606.622226372692,25578.033014633053,25610.706399478357,25573.948841527388,25614.790572584017,25565.78049531606,25622.958918795346,25581.69923430148,25594.43357968685,False,True,True,True,0.09574362549451976,0.1276581673260216,0.15957270915752345,0.22340179282055556,0.04950479843507739,9.44
2025-12-04,12:00,combined,25398.049463841493,25743.085976067017,25373.673333876053,25758.858131862315,25371.572603775083,25763.61372610883,25363.11719472708,25770.941850172483,25581.69923430148,25594.43357968685,True,True,True,True,1.34809200270548,1.5049553520573522,1.5317436938510423,1.5934115290172852,0.06030022654825284,9.44
2025-12-04,12:30,percentile,25419.479395735547,25684.09853910308,25417.569553480876,25693.615729191995,25414.6449471376,25700.55903570918,25396.13149320934,25727.598174388088,25581.69923430148,25556.15289518401,True,True,True,True,1.0354420105907285,1.0801554398398479,1.1187681093638258,1.2970132184535903,0.10215384558120565,9.44
2025-12-04,12:30,statistical,25545.13651191643,25566.192099648742,25541.62724729438,25569.701364270793,25538.117982672324,25573.21062889284,25531.09945342822,25580.229158136946,25581.69923430148,25556.15289518401,False,False,False,False,0.08238950447146924,0.10985267262861614,0.13731584078576306,0.19224217710007116,0.1018734260421464,9.44
2025-12-04,12:30,combined,25419.479395735547,25684.09853910308,25417.569553480876,25693.615729191995,25414.6449471376,25700.55903570918,25396.13149320934,25727.598174388088,25581.69923430148,25556.15289518401,True,True,True,True,1.0354420105907285,1.0801554398398479,1.1187681093638258,1.2970132184535903,0.10215384558120565,9.44
2025-12-04,13:00,percentile,25434.98647920256,25719.554463811237,25422.211425117483,25726.59309877733,25418.45765312268,25740.527859985308,25412.023164800386,25746.263396901842,25581.69923430148,25567.07115642982,True,True,True,True,1.1130253554174236,1.1905222612223252,1.2597070853054282,1.3073074739630415,0.028540509428818778,9.44
2025-12-04,13:00,statistical,25557.098228038638,25576.384660293133,25553.883822662887,25579.59906566888,25550.66941728714,25582.81347104463,25544.24060653564,25589.242281796127,25581.69923430148,25567.07115642982,False,False,True,True,0.07543465630651745,0.10057954174202328,0.12572442717751486,0.1760141980485265,0.058504120570077194,9.44
2025-12-04,13:00,combined,25434.98647920256,25719.554463811237,25422.211425117483,25726.59309877733,25418.45765312268,25740.527859985308,25412.023164800386,25746.263396901842,25581.69923430148,25567.07115642982,True,True,True,True,1.1130253554174236,1.1905222612223252,1.2597070853054282,1.3073074739630415,0.028540509428818778,9.44
2025-12-04,13:30,percentile,25451.28073676199,25687.599820903106,25429.394721250643,25712.65813366741,25425.731890997362,25712.864307102827,25423.03727859878,25732.143699774777,25581.69923430148,25578.37384411489,True,True,True,True,0.9239019086253941,1.1074332330236887,1.1225593067619082,1.208467837165177,0.04172590058890048,9.44
2025-12-04,13:30,statistical,25569.321929062175,25587.18547016702,25566.34467221137,25590.16272701783,25563.367415360564,25593.139983868638,25557.412901658947,25599.09449757025,25581.69923430148,25578.37384411489,True,True,True,True,0.0698384549921473,0.09311793998952499,0.11639742498690268,0.16295639498167228,0.013470499367460158,9.44
2025-12-04,13:30,combined,25451.28073676199,25687.599820903106,25429.394721250643,25712.65813366741,25425.731890997362,25712.864307102827,25423.03727859878,25732.143699774777,25581.69923430148,25578.37384411489,True,True,True,True,0.9239019086253941,1.1074332330236887,1.1225593067619082,1.208467837165177,0.04172590058890048,9.44
2025-12-04,14:00,percentile,25477.670786841612,25661.694101416368,25464.52341956515,25668.23048273844,25441.37859329431,25680.911689986973,25425.876561060093,25694.186265005064,25581.69923430148,25556.75520419387,True,True,True,True,0.7200574294523779,0.7970771780130411,0.9372594242846434,1.0498582539184849,0.05995394574647702,9.44
