rank,max_spread_width_call,max_spread_width_put,max_trading_hour,min_trading_hour,option_type,percent_beyond_call,percent_beyond_put,total_trades,win_rate,total_credits,total_gains,total_losses,net_pnl,profit_factor,roi
752,20,10,9,7,both,0.02,0.0125,75,89.33,94146.0,74976.0,394830.0,-319854.0,0.1899,-8.6
753,10,30,13,9,both,0.02,0.0125,89,83.15,878194.0,225353.0,545858.22,-320505.22,0.4128,-7.37
754,30,20,8,6,both,0.015,0.01,205,85.37,589267.0,416104.64,736684.47,-320579.83,0.5648,-3.17
755,30,30,10,9,both,0.02,0.01,81,79.01,587800.0,193773.69,514362.22,-320588.53,0.3767,-8.11
756,10,30,8,6,both,0.02,0.01,214,87.38,524681.0,304288.67,625105.71,-320817.05,0.4868,-3.09
757,10,20,10,8,both,0.025,0.0125,95,88.42,349929.0,208555.0,530098.66,-321543.66,0.3934,-6.87
758,20,20,10,8,both,0.025,0.0125,95,88.42,349929.0,208555.0,530098.66,-321543.66,0.3934,-6.87
759,30,20,10,8,both,0.025,0.0125,95,88.42,349929.0,208555.0,530098.66,-321543.66,0.3934,-6.87
760,20,10,9,7,both,0.015,0.01,114,83.33,346328.0,288458.28,610314.75,-321856.47,0.4726,-5.7
761,10,30,11,8,both,0.02,0.01,139,83.45,1146912.0,382724.8,705088.34,-322363.54,0.5428,-4.76
762,20,30,10,9,both,0.02,0.01,81,79.01,585937.0,191910.69,514362.22,-322451.53,0.3731,-8.16
763,30,10,13,6,both,0.02,0.0125,110,90.91,540403.0,175343.0,497940.0,-322597.0,0.3521,-5.91
764,30,10,10,8,both,0.015,0.0125,81,85.19,244272.0,191952.84,514900.81,-322947.97,0.3728,-8.07
765,20,10,13,6,both,0.02,0.0125,110,90.91,539693.0,174633.0,497940.0,-323307.0,0.3507,-5.92
766,30,20,13,10,both,0.015,0.0125,85,82.35,1007593.0,357847.58,681305.05,-323457.47,0.5252,-7.74
767,20,30,13,9,both,0.025,0.0125,87,82.76,875074.0,222233.0,545858.22,-323625.22,0.4071,-7.63
768,30,30,13,9,both,0.025,0.0125,87,82.76,875074.0,222233.0,545858.22,-323625.22,0.4071,-7.63
769,10,30,13,9,both,0.025,0.0125,87,82.76,874949.0,222108.0,545858.22,-323750.22,0.4069,-7.63
770,10,10,13,11,both,0.015,0.0125,35,68.57,552272.0,132549.29,456512.11,-323962.81,0.2904,-18.65
771,20,20,12,7,both,0.02,0.01,184,86.41,1238160.0,414995.27,741687.18,-326691.9,0.5595,-3.6
772,20,20,12,7,both,0.025,0.0125,144,90.97,761172.0,286254.0,613379.85,-327125.85,0.4667,-4.6
773,30,20,12,7,both,0.025,0.0125,144,90.97,761172.0,286254.0,613379.85,-327125.85,0.4667,-4.6
774,10,20,12,7,both,0.025,0.0125,144,90.97,760945.0,286027.0,613379.85,-327352.85,0.4663,-4.61
775,30,30,11,9,both,0.02,0.0125,89,85.39,574455.0,201823.0,529308.43,-327485.43,0.3813,-7.54
776,10,10,12,9,both,0.015,0.0125,80,81.25,538693.0,205007.79,533428.9,-328421.11,0.3843,-8.27
777,10,30,10,9,both,0.02,0.01,81,79.01,579870.0,185843.69,514362.22,-328518.53,0.3613,-8.31
778,20,30,11,10,both,0.02,0.0125,58,82.76,404538.0,85681.0,414832.45,-329151.45,0.2065,-11.64
779,30,30,11,10,both,0.02,0.0125,58,82.76,404538.0,85681.0,414832.45,-329151.45,0.2065,-11.64
780,20,30,11,9,both,0.02,0.0125,89,85.39,572720.0,200088.0,529308.43,-329220.43,0.378,-7.58
781,10,30,13,8,both,0.02,0.01,139,82.73,1447645.0,470433.35,799879.76,-329446.41,0.5881,-4.85
782,30,10,12,6,both,0.02,0.0125,109,90.83,470511.0,167888.0,497377.0,-329489.0,0.3375,-6.1
783,30,20,13,6,both,0.025,0.0125,167,91.62,922354.0,310938.0,640446.53,-329508.53,0.4855,-4.0
784,10,30,11,10,both,0.02,0.0125,57,82.46,404163.0,85306.0,414832.45,-329526.45,0.2056,-11.86
785,10,30,11,10,both,0.025,0.0125,57,82.46,404163.0,85306.0,414832.45,-329526.45,0.2056,-11.86
786,20,30,11,10,both,0.025,0.0125,57,82.46,404163.0,85306.0,414832.45,-329526.45,0.2056,-11.86
787,30,30,11,10,both,0.025,0.0125,57,82.46,404163.0,85306.0,414832.45,-329526.45,0.2056,-11.86
788,10,30,10,9,both,0.025,0.01,77,77.92,578795.0,184768.69,514362.22,-329593.53,0.3592,-8.78
789,20,30,10,9,both,0.025,0.01,77,77.92,578795.0,184768.69,514362.22,-329593.53,0.3592,-8.78
790,30,30,10,9,both,0.025,0.01,77,77.92,578795.0,184768.69,514362.22,-329593.53,0.3592,-8.78
791,10,20,9,7,both,0.015,0.01,193,84.46,694233.0,415910.08,745523.18,-329613.09,0.5579,-3.47
792,20,20,13,6,both,0.025,0.0125,167,91.62,922184.0,310768.0,640446.53,-329678.53,0.4852,-4.0
793,10,30,13,12,both,0.02,0.0125,18,33.33,525884.0,22684.0,352414.45,-329730.45,0.0644,-37.27
794,20,30,13,12,both,0.02,0.0125,18,33.33,525884.0,22684.0,352414.45,-329730.45,0.0644,-37.27
795,30,30,13,12,both,0.02,0.0125,18,33.33,525884.0,22684.0,352414.45,-329730.45,0.0644,-37.27
796,10,30,13,12,both,0.025,0.0125,18,33.33,525884.0,22684.0,352414.45,-329730.45,0.0644,-37.27
797,20,30,13,12,both,0.025,0.0125,18,33.33,525884.0,22684.0,352414.45,-329730.45,0.0644,-37.27
798,30,30,13,12,both,0.025,0.0125,18,33.33,525884.0,22684.0,352414.45,-329730.45,0.0644,-37.27
799,10,20,13,6,both,0.025,0.0125,167,91.62,921809.0,310393.0,640446.53,-330053.53,0.4847,-4.0
800,20,10,12,6,both,0.02,0.0125,109,90.83,469801.0,167178.0,497377.0,-330199.0,0.3361,-6.1
801,20,20,11,10,both,0.02,0.0125,54,83.33,359318.0,79994.0,410276.59,-330282.59,0.195,-12.43
802,30,20,11,10,both,0.02,0.0125,54,83.33,359318.0,79994.0,410276.59,-330282.59,0.195,-12.43
803,10,20,11,10,both,0.02,0.0125,53,83.02,358943.0,79619.0,410276.59,-330657.59,0.1941,-12.68
804,10,20,11,10,both,0.025,0.0125,53,83.02,358943.0,79619.0,410276.59,-330657.59,0.1941,-12.68
805,20,20,11,10,both,0.025,0.0125,53,83.02,358943.0,79619.0,410276.59,-330657.59,0.1941,-12.68
806,30,20,11,10,both,0.025,0.0125,53,83.02,358943.0,79619.0,410276.59,-330657.59,0.1941,-12.68
807,10,20,13,7,both,0.02,0.0125,147,90.48,921120.0,309704.0,640446.53,-330742.53,0.4836,-4.56
808,20,10,13,7,both,0.02,0.0125,104,90.38,532211.0,167151.0,497940.0,-330789.0,0.3357,-6.41
809,30,10,13,7,both,0.02,0.0125,104,90.38,532081.0,167021.0,497940.0,-330919.0,0.3354,-6.42
810,20,10,11,9,both,0.015,0.0125,74,79.73,375868.0,203076.94,534320.41,-331243.47,0.3801,-9.03
811,20,20,13,7,both,0.02,0.01,184,85.87,1393178.0,440431.27,772461.02,-332029.75,0.5702,-3.66
812,20,30,13,8,both,0.025,0.01,136,82.35,1444590.0,467378.35,799879.76,-332501.41,0.5843,-5.01
813,30,30,13,8,both,0.025,0.01,136,82.35,1444590.0,467378.35,799879.76,-332501.41,0.5843,-5.01
814,10,30,13,8,both,0.025,0.01,136,82.35,1444465.0,467253.35,799879.76,-332626.41,0.5842,-5.01
815,30,30,8,6,both,0.025,0.01,213,87.32,512381.0,291988.67,625105.71,-333117.05,0.4671,-3.22
816,20,30,8,6,both,0.025,0.01,213,87.32,512211.0,291818.67,625105.71,-333287.05,0.4668,-3.22
817,20,30,12,9,both,0.015,0.01,111,74.77,1377143.0,483394.6,816846.18,-333451.58,0.5918,-6.14
818,10,20,9,8,both,0.015,0.01,115,82.61,440268.0,255971.8,590339.73,-334367.94,0.4336,-5.9
819,30,20,13,7,both,0.02,0.01,184,85.87,1390784.0,438037.27,772461.02,-334423.75,0.5671,-3.69
820,10,10,8,7,both,0.02,0.0075,70,88.57,114038.0,60529.0,395491.0,-334962.0,0.153,-9.64
821,10,30,11,9,both,0.02,0.0125,89,85.39,566502.0,193870.0,529308.43,-335438.43,0.3663,-7.72
822,10,30,8,6,both,0.025,0.01,213,87.32,509734.0,289341.67,625105.71,-335764.05,0.4629,-3.25
823,10,30,11,9,both,0.025,0.0125,87,85.06,565573.0,192941.0,529308.43,-336367.43,0.3645,-7.93
824,20,30,11,9,both,0.025,0.0125,87,85.06,565573.0,192941.0,529308.43,-336367.43,0.3645,-7.93
825,30,30,11,9,both,0.025,0.0125,87,85.06,565573.0,192941.0,529308.43,-336367.43,0.3645,-7.93
826,10,10,13,12,both,0.02,0.0125,10,30.0,214019.0,10243.0,347224.0,-336981.0,0.0295,-68.08
827,20,10,13,12,both,0.02,0.0125,10,30.0,214019.0,10243.0,347224.0,-336981.0,0.0295,-68.08
828,30,10,13,12,both,0.02,0.0125,10,30.0,214019.0,10243.0,347224.0,-336981.0,0.0295,-68.08
829,10,10,13,12,both,0.025,0.0125,10,30.0,214019.0,10243.0,347224.0,-336981.0,0.0295,-68.08
830,20,10,13,12,both,0.025,0.0125,10,30.0,214019.0,10243.0,347224.0,-336981.0,0.0295,-68.08
831,30,10,13,12,both,0.025,0.0125,10,30.0,214019.0,10243.0,347224.0,-336981.0,0.0295,-68.08
832,20,10,12,7,both,0.02,0.0125,103,90.29,462319.0,159696.0,497377.0,-337681.0,0.3211,-6.61
833,30,10,12,7,both,0.02,0.0125,103,90.29,462189.0,159566.0,497377.0,-337811.0,0.3208,-6.61
834,10,10,9,6,both,0.02,0.0125,82,90.24,75210.0,56040.0,394830.0,-338790.0,0.1419,-8.32
835,10,20,13,9,both,0.015,0.0125,95,82.11,1040208.0,347936.87,687859.23,-339922.35,0.5058,-7.27
836,10,10,9,7,both,0.02,0.0125,75,89.33,73387.0,54217.0,394830.0,-340613.0,0.1373,-9.15
837,30,30,12,9,both,0.02,0.0125,90,83.33,762964.0,230227.0,573184.88,-342957.88,0.4017,-7.8
838,20,30,12,9,both,0.02,0.0125,90,83.33,762492.0,229755.0,573184.88,-343429.88,0.4008,-7.8
839,10,20,8,6,both,0.02,0.0125,150,93.33,205627.0,145817.0,490190.0,-344373.0,0.2975,-4.65
840,30,20,12,8,both,0.02,0.0125,107,87.85,743699.0,268781.0,613379.85,-344598.85,0.4382,-6.54
841,30,20,11,7,both,0.02,0.01,183,86.34,1090090.0,363276.71,708064.69,-344787.98,0.5131,-3.83
842,20,20,11,7,both,0.02,0.01,183,86.34,1090005.0,363191.71,708064.69,-344872.98,0.5129,-3.83
843,20,20,12,8,both,0.02,0.0125,107,87.85,743336.0,268418.0,613379.85,-344961.85,0.4376,-6.54
844,30,30,12,9,both,0.015,0.01,111,74.77,1363055.0,471605.53,816846.18,-345240.65,0.5773,-6.36
845,10,20,8,7,both,0.015,0.01,146,84.25,338511.0,212550.07,558250.98,-345700.91,0.3807,-4.8
846,20,20,13,7,both,0.025,0.0125,144,90.28,905785.0,294369.0,640446.53,-346077.53,0.4596,-4.87
847,30,20,13,7,both,0.025,0.0125,144,90.28,905785.0,294369.0,640446.53,-346077.53,0.4596,-4.87
848,30,20,9,6,both,0.02,0.01,211,88.15,631913.0,353496.47,699653.88,-346157.41,0.5052,-3.33
849,10,20,13,7,both,0.025,0.0125,144,90.28,905660.0,294244.0,640446.53,-346202.53,0.4594,-4.87
850,20,20,9,6,both,0.02,0.01,211,88.15,631227.0,352810.47,699653.88,-346843.41,0.5043,-3.34
851,30,10,11,6,both,0.02,0.0125,104,90.38,301419.0,146148.0,494729.0,-348581.0,0.2954,-6.76
852,20,20,10,6,both,0.02,0.01,211,87.68,879294.0,378883.34,727769.13,-348885.79,0.5206,-3.36
853,30,20,10,6,both,0.02,0.01,211,87.68,879067.0,378656.34,727769.13,-349112.79,0.5203,-3.36
854,20,10,8,7,both,0.025,0.0075,67,88.06,99756.0,46247.0,395491.0,-349244.0,0.1169,-10.5
855,30,10,8,7,both,0.025,0.0075,67,88.06,99756.0,46247.0,395491.0,-349244.0,0.1169,-10.5
856,30,10,11,9,both,0.015,0.0125,74,79.73,356529.0,184566.75,534320.41,-349753.67,0.3454,-9.54
857,20,10,11,6,both,0.02,0.0125,104,90.38,300176.0,144905.0,494729.0,-349824.0,0.2929,-6.78
858,10,10,8,7,both,0.025,0.0075,67,88.06,99084.0,45575.0,395491.0,-349916.0,0.1152,-10.52
859,30,20,8,7,both,0.02,0.01,136,86.03,280350.0,169841.0,520201.25,-350360.25,0.3265,-5.22
860,20,20,8,7,both,0.02,0.01,136,86.03,279910.0,169401.0,520201.25,-350800.25,0.3256,-5.23
861,30,10,9,6,both,0.025,0.0125,78,89.74,61310.0,42140.0,394830.0,-352690.0,0.1067,-9.11
862,20,30,13,10,both,0.015,0.01,96,71.88,1455096.0,458099.15,811034.69,-352935.54,0.5648,-7.52
863,20,10,9,6,both,0.025,0.0125,78,89.74,61040.0,41870.0,394830.0,-352960.0,0.106,-9.12
864,10,10,9,6,both,0.025,0.0125,77,89.61,58063.0,38893.0,394830.0,-355937.0,0.0985,-9.31
865,10,10,10,8,both,0.015,0.0125,81,85.19,213648.0,158818.39,514900.81,-356082.42,0.3084,-8.86
866,30,20,8,6,both,0.025,0.0125,148,93.24,193567.0,133757.0,490190.0,-356433.0,0.2729,-4.88
867,20,20,8,6,both,0.025,0.0125,148,93.24,193297.0,133487.0,490190.0,-356703.0,0.2723,-4.88
868,10,20,12,8,both,0.02,0.0125,106,87.74,731015.0,256097.0,613379.85,-357282.85,0.4175,-6.84
869,10,30,12,9,both,0.02,0.0125,89,83.15,748577.0,215840.0,573184.88,-357344.88,0.3766,-8.21
870,30,10,11,7,both,0.02,0.0125,98,89.8,292369.0,137098.0,494729.0,-357631.0,0.2771,-7.36
871,20,20,13,9,both,0.015,0.01,110,73.64,1518204.0,514415.46,872258.56,-357843.1,0.5898,-6.6
872,20,10,9,7,both,0.025,0.0125,68,88.24,55945.0,36775.0,394830.0,-358055.0,0.0931,-10.61
873,30,10,9,7,both,0.025,0.0125,68,88.24,55945.0,36775.0,394830.0,-358055.0,0.0931,-10.61
874,20,20,11,8,both,0.015,0.01,146,78.77,1193674.0,438961.65,797277.1,-358315.45,0.5506,-4.98
875,20,10,11,7,both,0.02,0.0125,98,89.8,291644.0,136373.0,494729.0,-358356.0,0.2757,-7.37
876,30,30,13,10,both,0.015,0.01,96,71.88,1447478.0,452635.93,811034.69,-358398.76,0.5581,-7.64
877,10,10,9,7,both,0.025,0.0125,68,88.24,55273.0,36103.0,394830.0,-358727.0,0.0914,-10.63
878,10,20,13,8,both,0.015,0.01,146,79.45,1561595.0,519253.14,878533.13,-359279.98,0.591,-4.99
879,30,30,12,8,both,0.02,0.01,140,82.86,1300008.0,437281.35,796797.91,-359516.56,0.5488,-5.27
880,10,20,8,6,both,0.025,0.0125,147,93.2,190320.0,130510.0,490190.0,-359680.0,0.2662,-4.95
881,20,30,12,8,both,0.02,0.01,140,82.86,1299645.0,436918.35,796797.91,-359879.56,0.5483,-5.27
882,20,30,12,9,both,0.025,0.0125,87,82.76,745457.0,212720.0,573184.88,-360464.88,0.3711,-8.49
883,30,30,12,9,both,0.025,0.0125,87,82.76,745457.0,212720.0,573184.88,-360464.88,0.3711,-8.49
884,10,30,12,9,both,0.025,0.0125,87,82.76,745332.0,212595.0,573184.88,-360589.88,0.3709,-8.49
885,10,10,13,6,both,0.02,0.0125,109,90.83,501164.0,136104.0,497940.0,-361836.0,0.2733,-6.68
886,20,20,10,8,both,0.015,0.01,143,80.42,877523.0,389831.5,752012.9,-362181.39,0.5184,-5.14
887,10,10,13,7,both,0.02,0.0125,103,90.29,499811.0,134751.0,497940.0,-363189.0,0.2706,-7.1
888,30,20,13,8,both,0.02,0.0125,107,86.92,888244.0,276828.0,640446.53,-363618.53,0.4322,-6.9
889,20,20,8,6,both,0.015,0.01,205,84.88,552508.0,377104.42,740828.21,-363723.79,0.509,-3.6
890,20,20,13,8,both,0.02,0.0125,107,86.92,887881.0,276465.0,640446.53,-363981.53,0.4317,-6.9
891,20,20,12,10,both,0.015,0.0125,83,78.31,789314.0,285961.43,650036.64,-364075.21,0.4399,-8.91
892,10,10,11,9,both,0.015,0.0125,73,79.45,349671.0,174200.89,538360.75,-364159.86,0.3236,-10.05
893,10,10,12,6,both,0.02,0.0125,108,90.74,431272.0,128649.0,497377.0,-368728.0,0.2587,-6.87
894,30,20,11,9,both,0.02,0.0125,84,85.71,503370.0,177232.0,546935.24,-369703.24,0.324,-8.95
895,30,20,13,9,both,0.015,0.01,110,73.64,1503837.0,502347.39,872258.56,-369911.18,0.5759,-6.83
896,10,10,12,7,both,0.02,0.0125,102,90.2,429919.0,127296.0,497377.0,-370081.0,0.2559,-7.31
897,30,20,10,8,both,0.015,0.01,143,80.42,868904.0,381909.18,752012.9,-370103.71,0.5078,-5.26
898,10,30,12,8,both,0.02,0.01,139,82.73,1288859.0,426132.35,796797.91,-370665.56,0.5348,-5.47
899,30,10,13,8,both,0.02,0.0125,87,88.51,492183.0,127123.0,497940.0,-370817.0,0.2553,-8.6
900,10,20,8,7,both,0.02,0.01,135,85.93,259765.0,149256.0,520201.25,-370945.25,0.2869,-5.57
901,30,20,12,10,both,0.015,0.0125,83,78.31,779986.0,278932.35,650036.64,-371104.28,0.4291,-9.09
902,20,10,13,8,both,0.02,0.0125,87,88.51,491711.0,126651.0,497940.0,-371289.0,0.2543,-8.6
903,20,20,11,9,both,0.02,0.0125,84,85.71,501583.0,175445.0,546935.24,-371490.24,0.3208,-8.99
904,10,20,10,6,both,0.02,0.01,211,87.68,854678.0,354267.34,727769.13,-373501.79,0.4868,-3.59
905,10,30,11,8,both,0.025,0.01,136,82.35,1143617.0,379109.8,752768.34,-373658.54,0.5036,-5.64
906,20,30,11,8,both,0.025,0.01,136,82.35,1143617.0,379109.8,752768.34,-373658.54,0.5036,-5.64
907,30,30,11,8,both,0.025,0.01,136,82.35,1143617.0,379109.8,752768.34,-373658.54,0.5036,-5.64
908,20,30,12,8,both,0.025,0.01,136,82.35,1285804.0,423077.35,796797.91,-373720.56,0.531,-5.64
909,30,30,12,8,both,0.025,0.01,136,82.35,1285804.0,423077.35,796797.91,-373720.56,0.531,-5.64
910,10,30,12,8,both,0.025,0.01,136,82.35,1285679.0,422952.35,796797.91,-373845.56,0.5308,-5.64
911,10,20,9,6,both,0.02,0.01,211,88.15,604189.0,325772.47,699653.88,-373881.41,0.4656,-3.6
912,30,10,10,6,both,0.02,0.0125,98,89.8,171965.0,119158.0,493193.0,-374035.0,0.2416,-7.7
913,20,10,10,6,both,0.02,0.0125,98,89.8,170722.0,117915.0,493193.0,-375278.0,0.2391,-7.72
914,10,20,13,6,both,0.02,0.01,211,87.2,1403469.0,445052.27,820791.02,-375738.75,0.5422,-3.61
915,10,20,13,8,both,0.02,0.0125,106,86.79,875730.0,264314.0,640446.53,-376132.53,0.4127,-7.2
916,20,30,11,9,both,0.015,0.01,110,74.55,1147195.0,369007.49,746328.75,-377321.26,0.4944,-7.02
917,10,20,12,9,both,0.015,0.0125,95,80.0,823481.0,311850.79,689382.34,-377531.55,0.4524,-8.07
918,30,20,10,7,both,0.02,0.01,183,85.79,848950.0,351209.34,728749.09,-377539.75,0.4819,-4.19
919,20,20,10,7,both,0.02,0.01,183,85.79,848865.0,351124.34,728749.09,-377624.75,0.4818,-4.19
920,30,10,12,8,both,0.02,0.0125,86,88.37,422291.0,119668.0,497377.0,-377709.0,0.2406,-8.86
921,10,20,11,9,both,0.02,0.0125,84,85.71,495316.0,169178.0,546935.24,-377757.24,0.3093,-9.14
922,30,20,13,12,both,0.015,0.0125,27,59.26,620952.0,124469.76,502381.85,-377912.09,0.2478,-28.39
923,20,10,12,8,both,0.02,0.0125,86,88.37,421819.0,119196.0,497377.0,-378181.0,0.2396,-8.86
924,30,10,13,6,both,0.025,0.0125,105,90.48,484734.0,119674.0,497940.0,-378266.0,0.2403,-7.26
925,20,20,13,12,both,0.015,0.0125,27,59.26,620542.0,124059.76,502381.85,-378322.09,0.2469,-28.41
926,20,10,13,6,both,0.025,0.0125,105,90.48,484464.0,119404.0,497940.0,-378536.0,0.2398,-7.26
927,10,20,11,9,both,0.025,0.0125,80,85.0,494227.0,168089.0,546935.24,-378846.24,0.3073,-9.63
928,20,20,11,9,both,0.025,0.0125,80,85.0,494227.0,168089.0,546935.24,-378846.24,0.3073,-9.63
929,30,20,11,9,both,0.025,0.0125,80,85.0,494227.0,168089.0,546935.24,-378846.24,0.3073,-9.63
930,30,20,11,8,both,0.015,0.01,146,78.77,1171915.0,418031.46,797277.1,-379245.64,0.5243,-5.28
931,30,10,12,10,both,0.02,0.0125,48,81.25,362084.0,68471.0,448387.0,-379916.0,0.1527,-15.95
932,10,30,12,10,both,0.015,0.0125,84,76.19,793085.0,233336.82,613391.71,-380054.89,0.3804,-9.23
933,10,30,13,7,both,0.015,0.0075,246,83.33,2930407.0,983443.56,1363805.21,-380361.65,0.7211,-3.17
934,20,10,12,10,both,0.02,0.0125,48,81.25,361434.0,67821.0,448387.0,-380566.0,0.1513,-15.97
935,10,10,13,6,both,0.025,0.0125,105,90.48,481462.0,116402.0,497940.0,-381538.0,0.2338,-7.32
936,10,10,11,6,both,0.02,0.0125,104,90.38,267371.0,112100.0,494729.0,-382629.0,0.2266,-7.41
937,20,10,13,7,both,0.025,0.0125,98,89.8,480139.0,115079.0,497940.0,-382861.0,0.2311,-7.87
938,30,10,13,7,both,0.025,0.0125,98,89.8,480139.0,115079.0,497940.0,-382861.0,0.2311,-7.87
939,30,10,10,7,both,0.02,0.0125,92,89.13,162915.0,110108.0,493193.0,-383085.0,0.2233,-8.4
940,10,10,13,7,both,0.025,0.0125,98,89.8,479342.0,114282.0,497940.0,-383658.0,0.2295,-7.88
941,20,10,10,7,both,0.02,0.0125,92,89.13,162190.0,109383.0,493193.0,-383810.0,0.2218,-8.42
942,10,10,11,7,both,0.02,0.0125,98,89.8,266018.0,110747.0,494729.0,-383982.0,0.2239,-7.89
943,10,30,12,11,both,0.015,0.0125,41,60.98,522611.0,103662.05,488325.96,-384663.91,0.2123,-19.1
944,30,10,12,6,both,0.025,0.0125,104,90.38,414842.0,112219.0,497377.0,-385158.0,0.2256,-7.46
945,20,20,8,7,both,0.025,0.01,132,85.61,245483.0,134974.0,520201.25,-385227.25,0.2595,-5.91
946,30,20,8,7,both,0.025,0.01,132,85.61,245483.0,134974.0,520201.25,-385227.25,0.2595,-5.91
947,20,10,12,6,both,0.025,0.0125,104,90.38,414572.0,111949.0,497377.0,-385428.0,0.2251,-7.47
948,10,10,13,8,both,0.02,0.0125,86,88.37,477415.0,112355.0,497940.0,-385585.0,0.2256,-9.03
949,10,20,8,7,both,0.025,0.01,132,85.61,244811.0,134302.0,520201.25,-385899.25,0.2582,-5.92
950,30,30,13,11,both,0.02,0.0125,42,64.29,710798.0,76039.0,462742.17,-386703.17,0.1643,-18.78
951,30,10,13,9,both,0.02,0.0125,71,85.92,476159.0,111099.0,497940.0,-386841.0,0.2231,-10.99
952,20,10,13,9,both,0.02,0.0125,71,85.92,475687.0,110627.0,497940.0,-387313.0,0.2222,-10.99
953,20,30,13,11,both,0.02,0.0125,42,64.29,710148.0,75389.0,462742.17,-387353.17,0.1629,-18.8
954,30,20,10,6,both,0.025,0.01,210,87.62,840801.0,340390.34,727769.13,-387378.79,0.4677,-3.74
955,30,20,9,6,both,0.025,0.01,210,88.1,590589.0,312172.47,699653.88,-387481.41,0.4462,-3.75
956,20,20,10,6,both,0.025,0.01,210,87.62,840531.0,340120.34,727769.13,-387648.79,0.4673,-3.75
957,20,20,9,6,both,0.025,0.01,210,88.1,590319.0,311902.47,699653.88,-387751.41,0.4458,-3.75
958,10,10,12,6,both,0.025,0.0125,104,90.38,411570.0,108947.0,497377.0,-388430.0,0.219,-7.52
959,20,10,12,7,both,0.025,0.0125,97,89.69,410247.0,107624.0,497377.0,-389753.0,0.2164,-8.09
960,30,10,12,7,both,0.025,0.0125,97,89.69,410247.0,107624.0,497377.0,-389753.0,0.2164,-8.09
961,10,20,10,6,both,0.025,0.01,210,87.62,838374.0,337963.34,727769.13,-389805.79,0.4644,-3.77
962,30,10,8,6,both,0.02,0.0075,97,89.69,160745.0,104906.0,495161.0,-390255.0,0.2119,-8.12
963,10,20,11,8,both,0.015,0.01,146,78.77,1168423.0,410995.56,801317.43,-390321.87,0.5129,-5.42
964,20,20,9,7,both,0.02,0.01,182,85.71,578400.0,317018.47,707473.45,-390454.98,0.4481,-4.36
965,10,10,12,7,both,0.025,0.0125,97,89.69,409450.0,106827.0,497377.0,-390550.0,0.2148,-8.11
966,10,10,8,6,both,0.015,0.0075,111,87.39,214846.0,139689.07,530316.8,-390627.73,0.2634,-7.09
967,10,20,9,6,both,0.025,0.01,210,88.1,587441.0,309024.47,699653.88,-390629.41,0.4417,-3.78
968,30,20,9,7,both,0.02,0.01,182,85.71,578038.0,316656.47,707473.45,-390816.98,0.4476,-4.36
969,10,10,12,10,both,0.02,0.0125,45,80.0,351050.0,57437.0,448387.0,-390950.0,0.1281,-17.49
970,20,10,8,6,both,0.02,0.0075,97,89.69,159307.0,103468.0,495161.0,-391693.0,0.209,-8.14
971,20,10,13,8,both,0.025,0.0125,79,87.34,470725.0,105665.0,497940.0,-392275.0,0.2122,-10.01
972,30,10,13,8,both,0.025,0.0125,79,87.34,470725.0,105665.0,497940.0,-392275.0,0.2122,-10.01
973,10,10,13,8,both,0.025,0.0125,79,87.34,470600.0,105540.0,497940.0,-392400.0,0.212,-10.01
974,10,10,12,8,both,0.02,0.0125,85,88.24,407523.0,104900.0,497377.0,-392477.0,0.2109,-9.3
975,10,20,11,6,both,0.02,0.01,211,87.68,1095824.0,364798.71,757852.69,-393053.98,0.4814,-3.78
976,20,10,12,10,both,0.025,0.0125,44,79.55,348625.0,55012.0,448387.0,-393375.0,0.1227,-18.0
977,30,10,12,10,both,0.025,0.0125,44,79.55,348625.0,55012.0,448387.0,-393375.0,0.1227,-18.0
978,30,10,12,9,both,0.02,0.0125,70,85.71,401517.0,103644.0,497127.0,-393483.0,0.2085,-11.34
979,10,10,12,10,both,0.025,0.0125,44,79.55,348500.0,54887.0,448387.0,-393500.0,0.1224,-18.01
980,20,10,12,9,both,0.02,0.0125,70,85.71,401045.0,103172.0,497127.0,-393955.0,0.2075,-11.34
981,30,30,11,7,both,0.015,0.0075,246,81.3,2320243.0,956521.08,1351753.71,-395232.63,0.7076,-3.29
982,30,30,11,9,both,0.015,0.01,110,74.55,1127856.0,350497.3,746328.75,-395831.45,0.4696,-7.37
983,30,30,12,11,both,0.02,0.0125,36,66.67,454915.0,59953.0,456065.11,-396112.11,0.1315,-22.45
984,20,30,10,6,both,0.015,0.0075,264,82.58,2032860.0,967820.44,1363970.7,-396150.25,0.7096,-3.08
985,20,30,12,11,both,0.02,0.0125,36,66.67,454265.0,59303.0,456065.11,-396762.11,0.13,-22.47
986,30,10,11,6,both,0.025,0.0125,100,90.0,253016.0,97745.0,494729.0,-396984.0,0.1976,-8.0
987,30,20,12,11,both,0.015,0.0125,43,65.12,553034.0,169834.29,566911.48,-397077.18,0.2996,-18.76
988,20,10,11,6,both,0.025,0.0125,100,90.0,252746.0,97475.0,494729.0,-397254.0,0.197,-8.01
989,10,30,13,11,both,0.02,0.0125,39,61.54,700039.0,65280.0,462742.17,-397462.17,0.1411,-20.78
990,30,10,11,8,both,0.02,0.0125,80,87.5,252071.0,96800.0,494729.0,-397929.0,0.1957,-10.04
991,20,10,12,8,both,0.025,0.0125,78,87.18,400833.0,98210.0,497377.0,-399167.0,0.1975,-10.31
