date,hour,time,current_price,predicted_close,actual_close,eod_error,eod_error_pct,range_lower,range_upper,in_range,next_hour_actual,next_hour_error,next_hour_error_pct,confidence
2026-02-06,10.5,10:30,24835.43665660915,24885.490940855052,25075.77232205038,190.2813811953274,0.7588256056544408,24408.576392214196,25098.37801477822,True,24804.13405096055,-31.30260564859782,-0.12619914722395079,ConfidenceLevel.LOW
2026-02-06,11.0,11:00,24862.91446652086,24905.888273499993,25075.77232205038,169.88404855038607,0.677482816355764,24331.188342238445,25039.62547448135,False,24913.70657194636,50.792105425502086,0.20387213471758409,ConfidenceLevel.LOW
2026-02-06,11.5,11:30,24943.845721983,24977.62122709307,25075.77232205038,98.1510949573094,0.39141803369701295,24440.627254863746,25073.81469348655,False,24910.45565056114,-33.39007142186165,-0.13404038806134602,ConfidenceLevel.LOW
2026-02-06,12.0,12:00,24934.49539154167,24969.72324942205,25075.77232205038,106.04907262832785,0.42291448202005566,24433.30618163199,25070.92468430689,False,24979.99261016131,45.49721861963917,0.18213463602520005,ConfidenceLevel.LOW
2026-02-06,12.5,12:30,25001.44849941719,25017.52298326438,25075.77232205038,58.24933878599768,0.23229329903739845,24508.821514226092,25143.22805447138,True,25002.63084060495,1.182341187759448,0.004728867115212907,ConfidenceLevel.LOW
2026-02-06,13.0,13:00,25032.92021861449,25043.11118174803,25075.77232205038,32.66114030234894,0.1302497880538992,24423.193910674716,25168.776117675785,True,25000.90407879555,-32.016139818941156,-0.1280599282251379,ConfidenceLevel.LOW
2026-02-06,13.5,13:30,24994.44224401129,25006.83878835014,25075.77232205038,68.93353370024124,0.2749009395001746,24457.999179856957,25096.297157029137,True,24995.77910098673,1.3368569754384225,0.005348330892337135,ConfidenceLevel.LOW
2026-02-06,14.0,14:00,25007.24047275718,25007.005736648225,25075.77232205038,68.7665854021543,0.27423516420144084,24490.730474846194,25123.58301171998,True,25016.69329416453,9.452821407347074,0.03778605468034446,ConfidenceLevel.LOW
2026-02-06,14.5,14:30,25006.07494385242,25010.994744719726,25075.77232205038,64.777577330653,0.258327346805948,24495.00676247929,25096.071895960944,True,24980.24099935773,-25.833944494690513,-0.10341751504861275,ConfidenceLevel.LOW
2026-02-06,15.0,15:00,24995.34448130163,25002.650921616456,25075.77232205038,73.12140043392355,0.291601787952207,24537.750781707342,25078.644553168986,True,25020.55823118935,25.21374988772004,0.10077213167965962,ConfidenceLevel.LOW
2026-02-06,15.5,15:30,25018.27278168835,25006.831733970346,25075.77232205038,68.9405880800332,0.27492907175349607,24597.999249707238,25106.73016416894,True,25068.82223274471,50.54945105636216,0.2016427041807127,ConfidenceLevel.LOW
